date,cash,portfolio_value,positions
2025-06-11 00:00:00-04:00,75436.28835743715,124539.17247009277,5
2025-06-12 00:00:00-04:00,95033.51660511781,80351.49233692934,1
2025-06-13 00:00:00-04:00,80399.43658799745,114529.60379383851,4
2025-06-16 00:00:00-04:00,95169.12791404725,85344.57385606386,1
2025-06-17 00:00:00-04:00,80763.76037861634,114472.46748313904,4
2025-06-18 00:00:00-04:00,100224.79634162903,80763.76037861634,0
2025-06-20 00:00:00-04:00,80721.11435942077,119708.99412605286,4
2025-06-23 00:00:00-04:00,95801.1058601837,85551.6321816864,1
2025-06-24 00:00:00-04:00,76242.60144062804,120141.82180256651,5
2025-06-25 00:00:00-04:00,100758.39225572204,76242.60144062804,0
2025-06-26 00:00:00-04:00,76246.92031593322,125245.37721055602,5
2025-06-27 00:00:00-04:00,91094.87982026672,86052.63107032776,2
2025-06-30 00:00:00-04:00,86055.02073065187,105841.09849397278,3
2025-07-01 00:00:00-04:00,90960.30541139221,95778.80491033937,2
2025-07-02 00:00:00-04:00,86117.74577005004,105741.1767950592,3
2025-07-03 00:00:00-04:00,95994.15470187378,91140.09367044066,1
2025-07-07 00:00:00-04:00,81220.3833491211,115688.98206393432,4
2025-07-08 00:00:00-04:00,91170.46497694396,91056.15007275391,2
2025-07-09 00:00:00-04:00,91498.17389949034,100790.94520155333,2
2025-07-10 00:00:00-04:00,87000.1381645813,105852.8940990753,3
2025-07-11 00:00:00-04:00,91740.25512338255,96650.38825613403,2
2025-07-14 00:00:00-04:00,87181.65974099729,105950.56472421263,3
2025-07-15 00:00:00-04:00,96470.74648457335,92131.95965249631,1
2025-07-16 00:00:00-04:00,82284.23656626891,115602.8843935089,4
2025-07-17 00:00:00-04:00,86975.81515840148,96744.37081309508,3
2025-07-18 00:00:00-04:00,92000.40914678955,96550.88598970031,2
2025-07-21 00:00:00-04:00,91883.1588921814,101809.25877142334,2
2025-07-22 00:00:00-04:00,92260.63976986696,101393.5200677185,2
2025-07-23 00:00:00-04:00,91819.89662405397,102168.90594418337,2
2025-07-24 00:00:00-04:00,86930.26788354493,106185.89699026491,3
2025-07-25 00:00:00-04:00,96557.70552713014,91671.16784692384,1
2025-07-28 00:00:00-04:00,82135.69299539186,115839.40245706178,4
2025-07-29 00:00:00-04:00,91707.68111172486,91807.39473184205,2
2025-07-30 00:00:00-04:00,82130.48856997682,110854.00978604126,4
2025-07-31 00:00:00-04:00,96143.83842895509,87106.52140689088,1
2025-08-01 00:00:00-04:00,86489.72020806886,110630.23277709962,3
2025-08-04 00:00:00-04:00,91561.30658926394,96312.74816217042,2
2025-08-05 00:00:00-04:00,86745.3501576691,106156.94228567508,3
2025-08-06 00:00:00-04:00,86949.51982748417,101159.89649861149,3
2025-08-07 00:00:00-04:00,91704.63152844243,96738.91971456913,2
2025-08-08 00:00:00-04:00,87197.8321942902,106150.92072827154,3
2025-08-11 00:00:00-04:00,91982.69626127629,96933.14145942692,2
2025-08-12 00:00:00-04:00,87429.89214994815,106332.44867216496,3
2025-08-13 00:00:00-04:00,87316.10648226933,101853.0618582001,3
2025-08-14 00:00:00-04:00,92180.89508085637,96902.60626864628,2
2025-08-15 00:00:00-04:00,77731.23645352176,116107.34837370305,5
2025-08-18 00:00:00-04:00,101688.3526462708,77731.23645352176,0
2025-08-19 00:00:00-04:00,77551.15209542852,125801.4401096497,5
2025-08-20 00:00:00-04:00,77551.15209542852,101390.47724496466,5
2025-08-21 00:00:00-04:00,101279.2657389527,77551.15209542852,0
2025-08-22 00:00:00-04:00,82009.34456674202,120529.93624066169,4
2025-08-25 00:00:00-04:00,96412.1110585633,87006.86464730842,1
2025-08-26 00:00:00-04:00,82116.12187632758,115728.55891928107,4
2025-08-27 00:00:00-04:00,86797.18572134405,96754.01224192817,3
2025-08-28 00:00:00-04:00,96506.43004907233,91660.55600637823,1
2025-08-29 00:00:00-04:00,82388.73545144658,115492.7997847901,4
2025-09-02 00:00:00-04:00,96271.48900209051,87245.44185708623,1
2025-09-03 00:00:00-04:00,82604.89530891426,115214.27888856512,4
2025-09-04 00:00:00-04:00,96791.8856814576,87478.83618110664,1
2025-09-05 00:00:00-04:00,82198.9060091401,116291.02580291756,4
2025-09-08 00:00:00-04:00,96729.8711836854,87113.7458681489,1
