date,symbol,action,shares,price,cost,reason,technical_reason,cash_after,total_position,avg_price,buy_price,sell_price,cost_basis,proceeds,pnl,pnl_pct,cumulative_pnl,running_total_pnl
2025-06-20 00:00:00-04:00,GOOGL,SELL,28,,,"End of trading session - closing all positions ($-191.53, -4.0%).",FORCED EXIT: Held for 48.0 hours (max: 48),84962.33400798039,,,173.16513061523438,166.4910888671875,4848.6236572265625,4657.0887377929685,-191.53491943359404,-3.9502946191363715,-270.4708317260747,-360.4407017822259
2025-06-20 00:00:00-04:00,SPY,BUY,8,594.280029296875,4758.994474609374,Strong upward momentum detected. Algorithm confidence: 43%. Good entry point for potential gains.,BUY: Momentum entry Q=0.430 >= 0.35,80203.33953337102,8.0,594.280029296875,,,,,,,,-360.4407017822259
2025-06-20 00:00:00-04:00,META,SELL,7,,,"End of trading session - closing all positions ($-108.94, -2.2%).",FORCED EXIT: Held for 72.0 hours (max: 48),84975.01291264348,,,697.22998046875,682.3499755859375,4880.60986328125,4771.673379272461,-108.9364840087892,-2.232026059455423,14.26812597656226,-469.3771857910151
2025-06-23 00:00:00-04:00,TSLA,SELL,15,,,"End of trading session - closing all positions ($392.57, 8.1%).",FORCED EXIT: Held for 72.0 hours (max: 48),90199.98260289006,,,322.1600036621094,348.67999267578125,4832.400054931641,5224.969690246582,392.5696353149415,8.12369900779034,81.53764389038133,-76.80755047607363
2025-06-23 00:00:00-04:00,NVDA,SELL,34,,,"End of trading session - closing all positions ($5.98, 0.1%).",FORCED EXIT: Held for 72.0 hours (max: 48),95096.86076069645,,,143.85000610351562,144.1699981689453,4890.900207519531,4896.878157806396,5.9779502868650525,0.1222259713595103,208.28247973632824,-70.82960018920858
2025-06-23 00:00:00-04:00,GOOGL,BUY,30,165.04238891601562,4956.222939147949,Strong upward momentum detected. Algorithm confidence: 44%. Good entry point for potential gains.,BUY: Momentum entry Q=0.441 >= 0.35,90140.6378215485,30.0,165.04238891601562,,,,,,,,-70.82960018920858
2025-06-23 00:00:00-04:00,SPY,SELL,8,,,"End of trading session - closing all positions ($42.16, 0.9%).",FORCED EXIT: Held for 72.0 hours (max: 48),94937.03681666568,,,594.280029296875,600.1500244140625,4754.240234375,4796.398995117187,42.15876074218704,0.8867612628693615,-62.28825732421865,-28.670839447021535
2025-06-23 00:00:00-04:00,META,BUY,7,698.530029296875,4894.599915283203,Strong upward momentum detected. Algorithm confidence: 44%. Good entry point for potential gains.,BUY: Momentum entry Q=0.439 >= 0.35,90042.43690138248,7.0,698.530029296875,,,,,,,,-28.670839447021535
2025-06-24 00:00:00-04:00,TSLA,BUY,14,340.4700012207031,4771.346597106933,Strong upward momentum detected. Algorithm confidence: 63%. Good entry point for potential gains.,BUY: Momentum entry Q=0.631 >= 0.35,85271.09030427554,14.0,340.4700012207031,,,,,,,,-28.670839447021535
2025-06-24 00:00:00-04:00,NVDA,BUY,33,147.89999389648438,4885.580498382567,Strong upward momentum detected. Algorithm confidence: 65%. Good entry point for potential gains.,BUY: Momentum entry Q=0.650 >= 0.35,80385.50980589297,33.0,147.89999389648438,,,,,,,,-28.670839447021535
2025-06-24 00:00:00-04:00,GOOGL,SELL,30,,,"AI model detects potential price peak. Taking profits ($42.36, 0.9%).","SELL: ML profit peak ML=0.606, P&L=$47.36",85379.14078443912,,,165.04238891601562,166.62098693847656,4951.271667480469,4993.630978546143,42.359311065673865,0.8555238716527356,-228.11152066040086,13.68847161865233
2025-06-24 00:00:00-04:00,SPY,BUY,8,606.780029296875,4859.094474609375,Strong upward momentum detected. Algorithm confidence: 59%. Good entry point for potential gains.,BUY: Momentum entry Q=0.592 >= 0.35,80520.04630982975,8.0,606.780029296875,,,,,,,,13.68847161865233
2025-06-24 00:00:00-04:00,META,SELL,7,,,"AI model detects potential price peak. Taking profits ($90.70, 1.9%).","SELL: ML profit peak ML=0.542, P&L=$95.69",85500.46099519351,,,698.530029296875,712.2000122070312,4889.710205078125,4980.414685363769,90.70448028564442,1.8550072802156012,104.97260626220668,104.39295190429675
2025-06-25 00:00:00-04:00,TSLA,SELL,14,,,"Stop loss triggered to limit losses. Protecting capital ($-185.47, -3.9%).",SELL: Stop loss 3.8% >= 2.0%,90081.57512446598,,,340.4700012207031,327.54998779296875,4766.580017089844,4581.114129272461,-185.4658878173832,-3.8909634822540187,-103.92824392700186,-81.07293591308644
2025-06-25 00:00:00-04:00,NVDA,SELL,33,,,"Exit signal triggered. Closing position with profit ($206.44, 4.2%).",SELL: Swing trade profit 4.3% >= 2.0% (24.0h),95168.71281398014,,,147.89999389648438,154.30999755859375,4880.699798583984,5087.13768951416,206.43789093017585,4.229678108661155,414.7203706665041,125.36495501708941
2025-06-25 00:00:00-04:00,GOOGL,BUY,29,170.52748107910156,4950.242248245238,Strong upward momentum detected. Algorithm confidence: 38%. Good entry point for potential gains.,BUY: Momentum entry Q=0.380 >= 0.35,90218.4705657349,29.0,170.52748107910156,,,,,,,,125.36495501708941
2025-06-25 00:00:00-04:00,SPY,SELL,8,,,"AI model detects potential price peak. Taking profits ($-2.14, -0.0%).","SELL: ML profit peak ML=0.619, P&L=$2.72",95070.57356671146,,,606.780029296875,607.1199951171875,4854.240234375,4852.103000976563,-2.1372333984372744,-0.0440281752704077,-64.42549072265592,123.22772161865214
2025-06-25 00:00:00-04:00,META,BUY,7,708.6799926757812,4965.720708679199,Strong upward momentum detected. Algorithm confidence: 58%. Good entry point for potential gains.,BUY: Momentum entry Q=0.585 >= 0.35,90104.85285803226,7.0,708.6799926757812,,,,,,,,123.22772161865214
2025-06-26 00:00:00-04:00,TSLA,BUY,15,325.7799987792969,4891.586681671142,Strong upward momentum detected. Algorithm confidence: 66%. Good entry point for potential gains.,BUY: Momentum entry Q=0.662 >= 0.35,85213.26617636112,15.0,325.7799987792969,,,,,,,,123.22772161865214
2025-06-26 00:00:00-04:00,NVDA,BUY,32,155.02000427246094,4965.600776855468,Strong upward momentum detected. Algorithm confidence: 60%. Good entry point for potential gains.,BUY: Momentum entry Q=0.605 >= 0.35,80247.66539950565,32.0,155.02000427246094,,,,,,,,123.22772161865214
2025-06-26 00:00:00-04:00,GOOGL,SELL,29,,,"Algorithm confidence dropped. Exiting position to preserve capital ($77.84, 1.6%).",SELL: Conviction lost Q=0.139 <= 0.3,85270.7998650513,,,170.52748107910156,173.38491821289062,4945.296951293945,5023.134465545654,77.83751425170885,1.573970481819955,-150.274006408692,201.065235870361
2025-06-26 00:00:00-04:00,SPY,BUY,8,611.8699951171875,4899.854920898437,Strong upward momentum detected. Algorithm confidence: 56%. Good entry point for potential gains.,BUY: Momentum entry Q=0.563 >= 0.35,80370.94494415287,8.0,611.8699951171875,,,,,,,,201.065235870361
2025-06-26 00:00:00-04:00,META,SELL,7,,,"Exit signal triggered. Closing position with profit ($116.79, 2.4%).",SELL: Swing trade profit 2.5% >= 2.0% (24.0h),85448.49250195317,,,708.6799926757812,726.0900268554688,4960.759948730469,5077.547557800293,116.78760906982461,2.354228188358767,221.7602153320313,317.8528449401856
2025-06-27 00:00:00-04:00,GOOGL,BUY,28,178.37046813964844,4999.3674810180655,Strong upward momentum detected. Algorithm confidence: 45%. Good entry point for potential gains.,BUY: Momentum entry Q=0.449 >= 0.35,80449.1250209351,28.0,178.37046813964844,,,,,,,,317.8528449401856
2025-06-27 00:00:00-04:00,META,BUY,6,733.6300048828125,4406.181809326172,Strong upward momentum detected. Algorithm confidence: 68%. Good entry point for potential gains.,BUY: Momentum entry Q=0.680 >= 0.35,76042.94321160893,6.0,733.6300048828125,,,,,,,,317.8528449401856
2025-06-30 00:00:00-04:00,TSLA,SELL,15,,,"End of trading session - closing all positions ($-126.56, -2.6%).",FORCED EXIT: Held for 96.0 hours (max: 48),80803.07836648564,,,325.7799987792969,317.6600036621094,4886.699981689453,4760.135154876709,-126.56482681274429,-2.5899856198863205,-230.49307073974614,191.28801812744132
2025-06-30 00:00:00-04:00,NVDA,SELL,32,,,"End of trading session - closing all positions ($89.98, 1.8%).",FORCED EXIT: Held for 96.0 hours (max: 48),85853.70286209112,,,155.02000427246094,157.99000549316406,4960.64013671875,5050.624495605469,89.98435888671884,1.8139666737897988,504.70472955322293,281.27237701416016
2025-06-30 00:00:00-04:00,GOOGL,SELL,28,,,"End of trading session - closing all positions ($-69.27, -1.4%).",FORCED EXIT: Held for 72.0 hours (max: 48),90778.80353207403,,,178.37046813964844,176.07252502441406,4994.373107910156,4925.10066998291,-69.27243792724585,-1.3870096692922522,-219.54644433593785,211.9999390869143
2025-06-30 00:00:00-04:00,SPY,SELL,8,,,"End of trading session - closing all positions ($42.90, 0.9%).",FORCED EXIT: Held for 96.0 hours (max: 48),95716.66053695684,,,611.8699951171875,617.8499755859375,4894.9599609375,4937.857004882812,42.89704394531236,0.8763512733022758,-21.52844677734356,254.89698303222667
2025-06-30 00:00:00-04:00,META,SELL,6,,,"End of trading session - closing all positions ($22.33, 0.5%).",FORCED EXIT: Held for 72.0 hours (max: 48),100140.77215792853,,,733.6300048828125,738.0900268554688,4401.780029296875,4424.111620971679,22.331591674804258,0.5073309326266227,244.09180700683555,277.22857470703093
2025-07-01 00:00:00-04:00,TSLA,BUY,16,300.7099914550781,4816.171223144531,Strong upward momentum detected. Algorithm confidence: 40%. Good entry point for potential gains.,BUY: Momentum entry Q=0.403 >= 0.35,95324.600934784,16.0,300.7099914550781,,,,,,,,277.22857470703093
2025-07-01 00:00:00-04:00,NVDA,BUY,32,153.3000030517578,4910.505697753906,Strong upward momentum detected. Algorithm confidence: 58%. Good entry point for potential gains.,BUY: Momentum entry Q=0.577 >= 0.35,90414.0952370301,32.0,153.3000030517578,,,,,,,,277.22857470703093
2025-07-01 00:00:00-04:00,GOOGL,BUY,28,175.682861328125,4924.039237304687,Strong upward momentum detected. Algorithm confidence: 45%. Good entry point for potential gains.,BUY: Momentum entry Q=0.451 >= 0.35,85490.0559997254,28.0,175.682861328125,,,,,,,,277.22857470703093
2025-07-01 00:00:00-04:00,SPY,BUY,8,617.6500244140625,4946.141395507812,Strong upward momentum detected. Algorithm confidence: 70%. Good entry point for potential gains.,BUY: Momentum entry Q=0.695 >= 0.35,80543.91460421759,8.0,617.6500244140625,,,,,,,,277.22857470703093
2025-07-01 00:00:00-04:00,META,BUY,6,719.219970703125,4319.635144042968,Strong upward momentum detected. Algorithm confidence: 53%. Good entry point for potential gains.,BUY: Momentum entry Q=0.527 >= 0.35,76224.27946017461,6.0,719.219970703125,,,,,,,,277.22857470703093
2025-07-02 00:00:00-04:00,TSLA,SELL,16,,,"Exit signal triggered. Closing position with profit ($233.99, 4.9%).",SELL: Swing trade profit 5.0% >= 2.0% (24.0h),81269.62896261601,,,300.7099914550781,315.6499938964844,4811.35986328125,5045.349502441406,233.989639160156,4.863274537951103,3.496568420409858,511.21821386718693
2025-07-02 00:00:00-04:00,NVDA,SELL,32,,,"Exit signal triggered. Closing position with profit ($121.37, 2.5%).",SELL: Swing trade profit 2.6% >= 2.0% (24.0h),86296.59696261601,,,153.3000030517578,157.25,4905.60009765625,5026.968,121.36790234374985,2.47406841013673,626.0726318969728,632.5861162109368
2025-07-02 00:00:00-04:00,GOOGL,SELL,28,,,"AI model detects potential price peak. Taking profits ($73.33, 1.5%).","SELL: ML profit peak ML=0.567, P&L=$78.33",91289.04964675907,,,175.682861328125,178.48036193847656,4919.1201171875,4992.452684143066,73.33256695556611,1.4907659339185622,-146.21387738037174,705.9186831665029
2025-07-02 00:00:00-04:00,SPY,SELL,8,,,"AI model detects potential price peak. Taking profits ($17.44, 0.4%).","SELL: ML profit peak ML=0.544, P&L=$22.40",96247.68614431766,,,617.6500244140625,620.4500122070312,4941.2001953125,4958.636497558594,17.436302246093874,0.3528758511471551,-4.092144531249687,723.3549854125968
2025-07-03 00:00:00-04:00,TSLA,BUY,15,315.3500061035156,4734.980341644286,Strong upward momentum detected. Algorithm confidence: 39%. Good entry point for potential gains.,BUY: Momentum entry Q=0.386 >= 0.35,91512.70580267337,15.0,315.3500061035156,,,,,,,,723.3549854125968
2025-07-03 00:00:00-04:00,NVDA,BUY,31,159.33999633789062,4944.479426361084,Strong upward momentum detected. Algorithm confidence: 42%. Good entry point for potential gains.,BUY: Momentum entry Q=0.424 >= 0.35,86568.22637631229,31.0,159.33999633789062,,,,,,,,723.3549854125968
2025-07-03 00:00:00-04:00,GOOGL,BUY,27,179.36956787109375,4847.82131085205,Strong upward momentum detected. Algorithm confidence: 52%. Good entry point for potential gains.,BUY: Momentum entry Q=0.515 >= 0.35,81720.40506546025,27.0,179.36956787109375,,,,,,,,723.3549854125968
2025-07-03 00:00:00-04:00,SPY,BUY,7,625.3400268554688,4381.757568176269,Strong upward momentum detected. Algorithm confidence: 42%. Good entry point for potential gains.,BUY: Momentum entry Q=0.422 >= 0.35,77338.64749728398,7.0,625.3400268554688,,,,,,,,723.3549854125968
2025-07-03 00:00:00-04:00,META,SELL,6,,,"End of trading session - closing all positions ($-5.57, -0.1%).",FORCED EXIT: Held for 48.0 hours (max: 48),81648.39349581914,,,719.219970703125,719.010009765625,4315.31982421875,4309.745998535156,-5.5738256835938955,-0.1291636752463182,238.51798132324166,717.7811597290029
2025-07-07 00:00:00-04:00,TSLA,SELL,15,,,"End of trading session - closing all positions ($-325.56, -6.9%).",FORCED EXIT: Held for 96.0 hours (max: 48),86053.08443240362,,,315.3500061035156,293.94000244140625,4730.250091552734,4404.690936584473,-325.5591549682613,-6.8824934975350205,-322.0625865478514,392.2220047607416
2025-07-07 00:00:00-04:00,NVDA,SELL,31,,,"End of trading session - closing all positions ($-39.01, -0.8%).",FORCED EXIT: Held for 96.0 hours (max: 48),90953.61916252141,,,159.33999633789062,158.24000549316406,4939.539886474609,4900.534730117798,-39.00515635681131,-0.7896516123620092,587.0674755401615,353.21684840393027
2025-07-07 00:00:00-04:00,GOOGL,SELL,27,,,"End of trading session - closing all positions ($-78.68, -1.6%).",FORCED EXIT: Held for 96.0 hours (max: 48),95717.91461216741,,,179.36956787109375,176.63201904296875,4842.978332519531,4764.295449645996,-78.68288287353516,-1.6246796386677378,-224.8967602539069,274.5339655303951
2025-07-07 00:00:00-04:00,SPY,SELL,7,,,"End of trading session - closing all positions ($-36.96, -0.8%).",FORCED EXIT: Held for 96.0 hours (max: 48),100058.32980094916,,,625.3400268554688,620.6799926757812,4377.380187988281,4340.415188781738,-36.964999206543325,-0.8444548478557304,-41.05714373779301,237.56896632385178
2025-07-07 00:00:00-04:00,META,BUY,6,718.3499755859375,4314.409953369141,Strong upward momentum detected. Algorithm confidence: 69%. Good entry point for potential gains.,BUY: Momentum entry Q=0.694 >= 0.35,95743.91984758002,6.0,718.3499755859375,,,,,,,,237.56896632385178
2025-07-08 00:00:00-04:00,NVDA,BUY,31,160.0,4964.959999999999,Strong upward momentum detected. Algorithm confidence: 45%. Good entry point for potential gains.,BUY: Momentum entry Q=0.450 >= 0.35,90778.95984758003,31.0,160.0,,,,,,,,237.56896632385178
2025-07-08 00:00:00-04:00,GOOGL,BUY,28,174.20419311523438,4882.595124633788,Strong upward momentum detected. Algorithm confidence: 60%. Good entry point for potential gains.,BUY: Momentum entry Q=0.600 >= 0.35,85896.36472294624,28.0,174.20419311523438,,,,,,,,237.56896632385178
2025-07-08 00:00:00-04:00,META,SELL,6,,,"AI model detects potential price peak. Taking profits ($9.60, 0.2%).","SELL: ML profit peak ML=0.586, P&L=$13.92",90216.0606005097,,,718.3499755859375,720.6699829101562,4310.099853515625,4319.695877563477,9.596024047851643,0.2226404114518238,248.1140053710933,247.16499037170342
2025-07-09 00:00:00-04:00,TSLA,BUY,16,295.8800048828125,4738.814158203125,Strong upward momentum detected. Algorithm confidence: 42%. Good entry point for potential gains.,BUY: Momentum entry Q=0.425 >= 0.35,85477.24644230658,16.0,295.8800048828125,,,,,,,,247.16499037170342
2025-07-09 00:00:00-04:00,NVDA,SELL,31,,,"AI model detects potential price peak. Taking profits ($84.23, 1.7%).","SELL: ML profit peak ML=0.473, P&L=$89.28",90521.47731352241,,,160.0,162.8800048828125,4960.0,5044.23087121582,84.23087121582012,1.6982030487060509,671.2983467559816,331.39586158752354
2025-07-09 00:00:00-04:00,GOOGL,SELL,28,,,"AI model detects potential price peak. Taking profits ($58.28, 1.2%).","SELL: ML profit peak ML=0.603, P&L=$63.22",95457.47722959907,,,174.20419311523438,176.46217346191406,4877.7174072265625,4935.99991607666,58.282508850097656,1.194872600937263,-166.61425140380925,389.6783704376212
2025-07-09 00:00:00-04:00,SPY,BUY,8,624.0599975585938,4997.4724604492185,Strong upward momentum detected. Algorithm confidence: 47%. Good entry point for potential gains.,BUY: Momentum entry Q=0.474 >= 0.35,90460.00476914985,8.0,624.0599975585938,,,,,,,,389.6783704376212
2025-07-09 00:00:00-04:00,META,BUY,6,732.780029296875,4401.076855957031,Strong upward momentum detected. Algorithm confidence: 62%. Good entry point for potential gains.,BUY: Momentum entry Q=0.623 >= 0.35,86058.92791319282,6.0,732.780029296875,,,,,,,,389.6783704376212
2025-07-10 00:00:00-04:00,TSLA,SELL,16,,,"Exit signal triggered. Closing position with profit ($218.88, 4.6%).",SELL: Swing trade profit 4.7% >= 2.0% (24.0h),91011.88991514595,,,295.8800048828125,309.8699951171875,4734.080078125,4952.962001953125,218.88192382812485,4.623536573441659,-103.18066271972657,608.560294265746
2025-07-10 00:00:00-04:00,NVDA,BUY,30,164.10000610351562,4927.9231832885735,Strong upward momentum detected. Algorithm confidence: 38%. Good entry point for potential gains.,BUY: Momentum entry Q=0.384 >= 0.35,86083.96673185738,30.0,164.10000610351562,,,,,,,,608.560294265746
2025-07-10 00:00:00-04:00,GOOGL,BUY,28,177.46127319335938,4973.884565063476,Strong upward momentum detected. Algorithm confidence: 59%. Good entry point for potential gains.,BUY: Momentum entry Q=0.587 >= 0.35,81110.0821667939,28.0,177.46127319335938,,,,,,,,608.560294265746
2025-07-10 00:00:00-04:00,SPY,SELL,8,,,"AI model detects potential price peak. Taking profits ($9.07, 0.2%).","SELL: ML profit peak ML=0.440, P&L=$14.08",86111.63566532906,,,624.0599975585938,625.8200073242188,4992.47998046875,5001.553498535156,9.073518066405995,0.18174370456972913,-31.983625671387017,617.633812332152
2025-07-11 00:00:00-04:00,TSLA,BUY,15,313.510009765625,4707.352796630859,Strong upward momentum detected. Algorithm confidence: 42%. Good entry point for potential gains.,BUY: Momentum entry Q=0.420 >= 0.35,81404.2828686982,15.0,313.510009765625,,,,,,,,617.633812332152
2025-07-11 00:00:00-04:00,NVDA,SELL,30,,,"AI model detects potential price peak. Taking profits ($19.65, 0.4%).","SELL: ML profit peak ML=0.715, P&L=$24.60",86346.93521382149,,,164.10000610351562,164.9199981689453,4923.000183105469,4942.652345123291,19.652162017821865,0.39919076349546506,690.9505087738034,637.2859743499739
2025-07-11 00:00:00-04:00,GOOGL,SELL,28,,,"AI model detects potential price peak. Taking profits ($66.86, 1.3%).","SELL: ML profit peak ML=0.375, P&L=$71.90",91382.70616963203,,,177.46127319335938,180.02899169921875,4968.9156494140625,5035.770955810547,66.8553063964846,1.3454707447965677,-99.75894500732466,704.1412807464585
2025-07-11 00:00:00-04:00,SPY,BUY,8,623.6199951171875,4993.948920898437,Strong upward momentum detected. Algorithm confidence: 41%. Good entry point for potential gains.,BUY: Momentum entry Q=0.410 >= 0.35,86388.7572487336,8.0,623.6199951171875,,,,,,,,704.1412807464585
2025-07-11 00:00:00-04:00,META,SELL,6,,,"End of trading session - closing all positions ($-95.93, -2.2%).",FORCED EXIT: Held for 48.0 hours (max: 48),90689.51224726875,,,732.780029296875,717.510009765625,4396.68017578125,4300.754998535156,-95.92517724609388,-2.1817638174932488,152.18882812499942,608.2161035003646
