date,cash,portfolio_value,positions
2025-06-02 00:00:00-04:00,35456.555740417476,64528.91534423828,3
2025-06-03 00:00:00-04:00,16180.110732162471,69219.86587530517,5
2025-06-04 00:00:00-04:00,7272.786341842648,58565.75949009704,5
2025-06-05 00:00:00-04:00,4469.445701644894,50953.68439787292,5
2025-06-06 00:00:00-04:00,1717.9242085876435,51726.79161839294,5
2025-06-09 00:00:00-04:00,996.0496891326875,50088.033766693115,5
2025-06-10 00:00:00-04:00,470.53443397521687,50608.181616622926,5
2025-06-11 00:00:00-04:00,470.53443397521687,49715.92043556213,5
2025-06-12 00:00:00-04:00,470.53443397521687,49754.8590952301,5
2025-06-13 00:00:00-04:00,470.53443397521687,49405.31112159729,5
2025-06-16 00:00:00-04:00,470.53443397521687,49999.057764663696,5
2025-06-17 00:00:00-04:00,470.53443397521687,49344.098780288696,5
2025-06-18 00:00:00-04:00,470.53443397521687,49617.116358413696,5
2025-06-20 00:00:00-04:00,470.53443397521687,49551.60517372131,5
2025-06-23 00:00:00-04:00,470.53443397521687,50474.029627456664,5
2025-06-24 00:00:00-04:00,470.53443397521687,50541.526545181274,5
2025-06-25 00:00:00-04:00,470.53443397521687,50883.60843910217,5
2025-06-26 00:00:00-04:00,470.53443397521687,51043.19649757385,5
2025-06-27 00:00:00-04:00,470.53443397521687,51316.3996988678,5
2025-06-30 00:00:00-04:00,470.53443397521687,51420.573557510375,5
2025-07-01 00:00:00-04:00,470.53443397521687,50709.59377540588,5
2025-07-02 00:00:00-04:00,470.53443397521687,51817.502756729125,5
2025-07-03 00:00:00-04:00,470.53443397521687,52218.18451942444,5
2025-07-07 00:00:00-04:00,470.53443397521687,51157.04665626526,5
2025-07-08 00:00:00-04:00,470.53443397521687,51280.80753578186,5
2025-07-09 00:00:00-04:00,470.53443397521687,51721.05657447815,5
2025-07-10 00:00:00-04:00,470.53443397521687,52284.12453712463,5
2025-07-11 00:00:00-04:00,470.53443397521687,52474.030604019164,5
2025-07-14 00:00:00-04:00,470.53443397521687,52363.67565406799,5
2025-07-15 00:00:00-04:00,470.53443397521687,52744.54259742737,5
2025-07-16 00:00:00-04:00,470.53443397521687,53202.970362319946,5
2025-07-17 00:00:00-04:00,470.53443397521687,53381.16268409729,5
2025-07-18 00:00:00-04:00,470.53443397521687,53734.10705055237,5
2025-07-21 00:00:00-04:00,470.53443397521687,53906.606135025024,5
2025-07-22 00:00:00-04:00,470.53443397521687,53808.10990394592,5
2025-07-23 00:00:00-04:00,470.53443397521687,54026.36141456604,5
2025-07-24 00:00:00-04:00,470.53443397521687,53600.12031044006,5
2025-07-25 00:00:00-04:00,470.53443397521687,53986.16868080139,5
2025-07-28 00:00:00-04:00,470.53443397521687,54438.33371986389,5
2025-07-29 00:00:00-04:00,470.53443397521687,54136.4172769928,5
2025-07-30 00:00:00-04:00,470.53443397521687,54202.22420753479,5
2025-07-31 00:00:00-04:00,470.53443397521687,53938.47399391174,5
2025-08-01 00:00:00-04:00,470.53443397521687,52829.25533546448,5
2025-08-04 00:00:00-04:00,470.53443397521687,53945.394846572875,5
2025-08-05 00:00:00-04:00,470.53443397521687,53610.987787857055,5
2025-08-06 00:00:00-04:00,470.53443397521687,54769.49323524475,5
2025-08-07 00:00:00-04:00,470.53443397521687,55367.13140357971,5
2025-08-08 00:00:00-04:00,470.53443397521687,56596.74941505432,5
2025-08-11 00:00:00-04:00,470.53443397521687,56653.16761268616,5
2025-08-12 00:00:00-04:00,470.53443397521687,57193.85196937561,5
2025-08-13 00:00:00-04:00,470.53443397521687,57102.56763710022,5
2025-08-14 00:00:00-04:00,470.53443397521687,57055.9642893219,5
2025-08-15 00:00:00-04:00,470.53443397521687,56708.43935646057,5
2025-08-18 00:00:00-04:00,470.53443397521687,56813.95975746155,5
2025-08-19 00:00:00-04:00,470.53443397521687,55984.71139015198,5
2025-08-20 00:00:00-04:00,470.53443397521687,55316.283991470336,5
2025-08-21 00:00:00-04:00,470.53443397521687,55100.823084487914,5
2025-08-22 00:00:00-04:00,470.53443397521687,56355.89475502014,5
2025-08-25 00:00:00-04:00,470.53443397521687,56641.95510353088,5
2025-08-26 00:00:00-04:00,470.53443397521687,56984.83506263733,5
2025-08-27 00:00:00-04:00,470.53443397521687,57109.885080947875,5
2025-08-28 00:00:00-04:00,470.53443397521687,57271.56470741272,5
2025-08-29 00:00:00-04:00,470.53443397521687,56485.1039377594,5
