date,symbol,action,shares,price,value,profit
2024-03-11 00:00:00-04:00,NVDA,SELL,11,85.7398681640625,943.1385498046875,-19.286422729492188
2024-03-12 00:00:00-04:00,AAPL,SELL,5,171.99485778808594,859.9742889404297,2.3827362060546875
2024-03-12 00:00:00-04:00,MSFT,SELL,2,410.703125,821.40625,24.98162841796875
2024-03-12 00:00:00-04:00,TSLA,BUY,5,177.5399932861328,887.6999664306641,
2024-03-13 00:00:00-04:00,AAPL,BUY,5,169.9098663330078,849.5493316650391,
2024-03-13 00:00:00-04:00,TSLA,SELL,5,169.47999572753906,847.3999786376953,-40.29998779296875
2024-03-14 00:00:00-04:00,AAPL,SELL,5,171.76651000976562,858.8325500488281,9.283218383789062
2024-03-14 00:00:00-04:00,MSFT,BUY,2,420.5335693359375,841.067138671875,
2024-03-14 00:00:00-04:00,GOOGL,BUY,7,142.2469024658203,995.7283172607422,
2024-03-14 00:00:00-04:00,TSLA,BUY,6,162.5,975.0,
2024-03-15 00:00:00-04:00,AAPL,BUY,5,171.38922119140625,856.9461059570312,
2024-03-15 00:00:00-04:00,MSFT,SELL,2,411.8305358886719,823.6610717773438,-17.40606689453125
2024-03-15 00:00:00-04:00,TSLA,SELL,6,163.57000732421875,981.4200439453125,6.4200439453125
2024-03-18 00:00:00-04:00,GOOGL,SELL,7,146.79959106445312,1027.5971374511719,31.868820190429688
2024-03-18 00:00:00-04:00,TSLA,BUY,5,173.8000030517578,869.0000152587891,
2024-03-19 00:00:00-04:00,TSLA,SELL,5,171.32000732421875,856.6000366210938,-12.399978637695312
2024-03-20 00:00:00-04:00,AAPL,SELL,5,177.3960723876953,886.9803619384766,30.034255981445312
2024-03-20 00:00:00-04:00,TSLA,BUY,5,175.66000366210938,878.3000183105469,
2024-03-21 00:00:00-04:00,TSLA,SELL,5,172.82000732421875,864.1000366210938,-14.199981689453125
2024-03-22 00:00:00-04:00,TSLA,BUY,5,170.8300018310547,854.1500091552734,
2024-03-25 00:00:00-04:00,TSLA,SELL,5,172.6300048828125,863.1500244140625,9.000015258789062
2024-04-04 00:00:00-04:00,NVDA,BUY,11,85.87081146240234,944.5789260864258,
2024-04-05 00:00:00-04:00,NVDA,SELL,11,87.97297668457031,967.7027435302734,23.123817443847656
2024-04-09 00:00:00-04:00,NVDA,BUY,11,85.32002258300781,938.5202484130859,
2024-04-10 00:00:00-04:00,AAPL,BUY,6,166.583740234375,999.50244140625,
2024-04-10 00:00:00-04:00,NVDA,SELL,11,87.00436401367188,957.0480041503906,18.527755737304688
2024-04-11 00:00:00-04:00,AAPL,SELL,6,173.79196166992188,1042.7517700195312,43.24932861328125
2024-04-12 00:00:00-04:00,AAPL,BUY,5,175.29119873046875,876.4559936523438,
2024-04-15 00:00:00-04:00,AAPL,SELL,5,171.45872497558594,857.2936248779297,-19.162368774414062
2024-04-15 00:00:00-04:00,MSFT,BUY,2,409.0812072753906,818.1624145507812,
2024-04-15 00:00:00-04:00,TSLA,BUY,6,161.47999572753906,968.8799743652344,
2024-04-15 00:00:00-04:00,NVDA,BUY,11,85.9667739868164,945.6345138549805,
2024-04-16 00:00:00-04:00,TSLA,SELL,6,157.11000061035156,942.6600036621094,-26.219970703125
2024-04-16 00:00:00-04:00,NVDA,SELL,11,87.3802261352539,961.182487487793,15.5479736328125
2024-04-17 00:00:00-04:00,MSFT,SELL,2,407.3010559082031,814.6021118164062,-3.560302734375
2024-04-17 00:00:00-04:00,TSLA,BUY,6,155.4499969482422,932.6999816894531,
2024-04-17 00:00:00-04:00,NVDA,BUY,11,84.00155639648438,924.0171203613281,
2024-04-18 00:00:00-04:00,AAPL,BUY,6,165.8489990234375,995.093994140625,
2024-04-18 00:00:00-04:00,MSFT,BUY,2,399.814453125,799.62890625,
2024-04-18 00:00:00-04:00,TSLA,SELL,6,149.92999267578125,899.5799560546875,-33.120025634765625
2024-04-18 00:00:00-04:00,NVDA,SELL,11,84.6373062133789,931.010368347168,6.993247985839844
2024-04-19 00:00:00-04:00,AAPL,SELL,6,163.8235626220703,982.9413757324219,-12.152618408203125
2024-04-19 00:00:00-04:00,MSFT,SELL,2,394.7212219238281,789.4424438476562,-10.18646240234375
2024-04-19 00:00:00-04:00,GOOGL,BUY,6,153.17137145996094,919.0282287597656,
2024-04-19 00:00:00-04:00,TSLA,BUY,6,147.0500030517578,882.3000183105469,
2024-04-19 00:00:00-04:00,NVDA,BUY,13,76.16968536376953,990.2059097290039,
2024-04-22 00:00:00-04:00,MSFT,BUY,2,396.54095458984375,793.0819091796875,
2024-04-22 00:00:00-04:00,TSLA,SELL,6,142.0500030517578,852.3000183105469,-30.0
2024-04-22 00:00:00-04:00,NVDA,SELL,13,79.48635864257812,1033.3226623535156,43.11675262451172
2024-04-23 00:00:00-04:00,MSFT,SELL,2,403.078125,806.15625,13.0743408203125
2024-04-23 00:00:00-04:00,GOOGL,SELL,6,157.31651306152344,943.8990783691406,24.870849609375
2024-04-23 00:00:00-04:00,TSLA,BUY,6,144.67999267578125,868.0799560546875,
2024-04-24 00:00:00-04:00,TSLA,SELL,6,162.1300048828125,972.780029296875,104.7000732421875
2024-04-25 00:00:00-04:00,MSFT,BUY,2,394.64208984375,789.2841796875,
2024-04-25 00:00:00-04:00,GOOGL,BUY,6,155.07000732421875,930.4200439453125,
2024-04-25 00:00:00-04:00,TSLA,BUY,5,170.17999267578125,850.8999633789062,
2024-04-26 00:00:00-04:00,MSFT,SELL,2,401.84185791015625,803.6837158203125,14.3995361328125
2024-04-26 00:00:00-04:00,GOOGL,SELL,6,170.92489624023438,1025.5493774414062,95.12933349609375
2024-04-29 00:00:00-04:00,AAPL,BUY,5,172.26296997070312,861.3148498535156,
2024-04-29 00:00:00-04:00,MSFT,BUY,2,397.81671142578125,795.6334228515625,
2024-04-29 00:00:00-04:00,GOOGL,BUY,6,165.1594696044922,990.9568176269531,
2024-04-29 00:00:00-04:00,TSLA,SELL,5,194.0500030517578,970.2500152587891,119.35005187988281
2024-04-30 00:00:00-04:00,MSFT,SELL,2,385.0390930175781,770.0781860351562,-25.55523681640625
2024-04-30 00:00:00-04:00,GOOGL,SELL,6,161.80958557128906,970.8575134277344,-20.09930419921875
2024-05-01 00:00:00-04:00,AAPL,SELL,5,168.0928955078125,840.4644775390625,-20.850372314453125
2024-05-01 00:00:00-04:00,MSFT,BUY,2,390.5872497558594,781.1744995117188,
2024-05-02 00:00:00-04:00,AAPL,BUY,5,171.7963104248047,858.9815521240234,
2024-05-02 00:00:00-04:00,MSFT,SELL,2,393.4552917480469,786.9105834960938,5.736083984375
2024-05-03 00:00:00-04:00,AAPL,SELL,5,182.07252502441406,910.3626251220703,51.381072998046875
2024-05-17 00:00:00-04:00,TSLA,BUY,5,177.4600067138672,887.3000335693359,
2024-05-21 00:00:00-04:00,TSLA,SELL,5,186.60000610351562,933.0000305175781,45.69999694824219
2024-05-22 00:00:00-04:00,NVDA,BUY,10,94.91222381591797,949.1222381591797,
2024-05-23 00:00:00-04:00,NVDA,SELL,10,103.75769805908203,1037.5769805908203,88.45474243164062
2024-05-28 00:00:00-04:00,NVDA,BUY,8,113.85568237304688,910.845458984375,
2024-05-29 00:00:00-04:00,NVDA,SELL,8,114.77930450439453,918.2344360351562,7.38897705078125
2024-05-31 00:00:00-04:00,AAPL,BUY,5,191.13815307617188,955.6907653808594,
2024-05-31 00:00:00-04:00,NVDA,BUY,9,109.5893783569336,986.3044052124023,
2024-06-03 00:00:00-04:00,AAPL,SELL,5,192.90786743164062,964.5393371582031,8.84857177734375
2024-06-03 00:00:00-04:00,NVDA,SELL,9,114.9542465209961,1034.5882186889648,48.2838134765625
2024-06-06 00:00:00-04:00,NVDA,BUY,8,120.9498519897461,967.5988159179688,
2024-06-07 00:00:00-04:00,NVDA,SELL,8,120.83989715576172,966.7191772460938,-0.879638671875
2024-06-10 00:00:00-04:00,AAPL,BUY,5,192.0031280517578,960.0156402587891,
2024-06-11 00:00:00-04:00,AAPL,SELL,5,205.9519805908203,1029.7599029541016,69.7442626953125
2024-06-11 00:00:00-04:00,TSLA,BUY,5,170.66000366210938,853.3000183105469,
2024-06-12 00:00:00-04:00,AAPL,BUY,4,211.83778381347656,847.3511352539062,
2024-06-12 00:00:00-04:00,TSLA,SELL,5,177.2899932861328,886.4499664306641,33.14994812011719
2024-06-13 00:00:00-04:00,AAPL,SELL,4,213.00100708007812,852.0040283203125,4.65289306640625
2024-06-13 00:00:00-04:00,TSLA,BUY,5,182.47000122070312,912.3500061035156,
2024-06-14 00:00:00-04:00,TSLA,SELL,5,178.00999450683594,890.0499725341797,-22.300033569335938
2024-06-17 00:00:00-04:00,AAPL,BUY,4,215.41693115234375,861.667724609375,
2024-06-17 00:00:00-04:00,TSLA,BUY,5,187.44000244140625,937.2000122070312,
2024-06-18 00:00:00-04:00,AAPL,SELL,4,213.05068969726562,852.2027587890625,-9.4649658203125
2024-06-20 00:00:00-04:00,TSLA,SELL,5,181.57000732421875,907.8500366210938,-29.3499755859375
2024-06-21 00:00:00-04:00,AAPL,BUY,4,206.2900390625,825.16015625,
2024-06-21 00:00:00-04:00,MSFT,BUY,2,445.62518310546875,891.2503662109375,
2024-06-21 00:00:00-04:00,GOOGL,BUY,5,178.76406860351562,893.8203430175781,
2024-06-21 00:00:00-04:00,NVDA,BUY,7,126.530029296875,885.710205078125,
2024-06-24 00:00:00-04:00,MSFT,SELL,2,443.5347595214844,887.0695190429688,-4.18084716796875
2024-06-24 00:00:00-04:00,GOOGL,SELL,5,178.3560333251953,891.7801666259766,-2.0401763916015625
2024-06-24 00:00:00-04:00,NVDA,SELL,7,118.07270050048828,826.508903503418,-59.20130157470703
2024-06-26 00:00:00-04:00,TSLA,BUY,5,196.3699951171875,981.8499755859375,
2024-06-27 00:00:00-04:00,AAPL,SELL,4,212.86183166503906,851.4473266601562,26.28717041015625
2024-06-27 00:00:00-04:00,TSLA,SELL,5,197.4199981689453,987.0999908447266,5.2500152587890625
2024-06-28 00:00:00-04:00,MSFT,BUY,2,442.8213806152344,885.6427612304688,
2024-06-28 00:00:00-04:00,TSLA,BUY,5,197.8800048828125,989.4000244140625,
2024-07-01 00:00:00-04:00,MSFT,SELL,2,452.51104736328125,905.0220947265625,19.37933349609375
2024-07-01 00:00:00-04:00,TSLA,SELL,5,209.86000061035156,1049.3000030517578,59.89997863769531
2024-07-02 00:00:00-04:00,TSLA,BUY,4,231.25999450683594,925.0399780273438,
2024-07-03 00:00:00-04:00,TSLA,SELL,4,246.38999938964844,985.5599975585938,60.52001953125
2024-07-05 00:00:00-04:00,TSLA,BUY,3,251.52000427246094,754.5600128173828,
2024-07-08 00:00:00-04:00,TSLA,SELL,3,252.94000244140625,758.8200073242188,4.2599945068359375
2024-07-09 00:00:00-04:00,TSLA,BUY,3,262.3299865722656,786.9899597167969,
2024-07-10 00:00:00-04:00,TSLA,SELL,3,263.260009765625,789.780029296875,2.790069580078125
2024-07-11 00:00:00-04:00,MSFT,BUY,2,450.49981689453125,900.9996337890625,
2024-07-11 00:00:00-04:00,TSLA,BUY,4,241.02999877929688,964.1199951171875,
2024-07-12 00:00:00-04:00,TSLA,SELL,4,248.22999572753906,992.9199829101562,28.79998779296875
2024-07-15 00:00:00-04:00,TSLA,BUY,3,252.63999938964844,757.9199981689453,
2024-07-16 00:00:00-04:00,TSLA,SELL,3,256.55999755859375,769.6799926757812,11.759994506835938
2024-07-17 00:00:00-04:00,MSFT,SELL,2,439.42303466796875,878.8460693359375,-22.153564453125
2024-07-17 00:00:00-04:00,NVDA,BUY,8,117.95272827148438,943.621826171875,
2024-07-18 00:00:00-04:00,MSFT,BUY,2,436.3021240234375,872.604248046875,
2024-07-18 00:00:00-04:00,GOOGL,BUY,5,176.83340454101562,884.1670227050781,
2024-07-18 00:00:00-04:00,NVDA,SELL,8,121.05175018310547,968.4140014648438,24.79217529296875
2024-07-19 00:00:00-04:00,MSFT,SELL,2,433.072265625,866.14453125,-6.459716796875
2024-07-19 00:00:00-04:00,GOOGL,SELL,5,176.8035430908203,884.0177154541016,-0.1493072509765625
2024-07-24 00:00:00-04:00,MSFT,BUY,2,424.9380798339844,849.8761596679688,
2024-07-24 00:00:00-04:00,GOOGL,BUY,5,171.79779052734375,858.9889526367188,
2024-07-24 00:00:00-04:00,NVDA,BUY,8,114.21391296386719,913.7113037109375,
2024-07-25 00:00:00-04:00,MSFT,SELL,2,414.5351257324219,829.0702514648438,-20.805908203125
2024-07-25 00:00:00-04:00,GOOGL,SELL,5,166.4735870361328,832.3679351806641,-26.621017456054688
2024-07-25 00:00:00-04:00,NVDA,SELL,8,112.24453735351562,897.956298828125,-15.7550048828125
2024-07-26 00:00:00-04:00,MSFT,BUY,2,421.34161376953125,842.6832275390625,
2024-07-26 00:00:00-04:00,GOOGL,BUY,6,166.19493103027344,997.1695861816406,
2024-07-29 00:00:00-04:00,MSFT,SELL,2,422.78814697265625,845.5762939453125,2.89306640625
2024-07-29 00:00:00-04:00,GOOGL,SELL,6,168.71273803710938,1012.2764282226562,15.106842041015625
2024-07-29 00:00:00-04:00,NVDA,BUY,8,111.55475616455078,892.4380493164062,
2024-07-30 00:00:00-04:00,AAPL,BUY,4,217.53463745117188,870.1385498046875,
2024-07-30 00:00:00-04:00,MSFT,BUY,2,419.01336669921875,838.0267333984375,
2024-07-30 00:00:00-04:00,GOOGL,BUY,5,169.4690704345703,847.3453521728516,
2024-07-30 00:00:00-04:00,TSLA,BUY,4,222.6199951171875,890.47998046875,
2024-07-30 00:00:00-04:00,NVDA,SELL,8,103.6972427368164,829.5779418945312,-62.860107421875
2024-07-31 00:00:00-04:00,MSFT,SELL,2,414.4855651855469,828.9711303710938,-9.05560302734375
2024-07-31 00:00:00-04:00,GOOGL,SELL,5,170.71304321289062,853.5652160644531,6.2198638916015625
2024-07-31 00:00:00-04:00,TSLA,SELL,4,232.07000732421875,928.280029296875,37.800048828125
2024-08-01 00:00:00-04:00,AAPL,SELL,4,217.09716796875,868.388671875,-1.7498779296875
2024-08-01 00:00:00-04:00,MSFT,BUY,2,413.2569885253906,826.5139770507812,
2024-08-01 00:00:00-04:00,GOOGL,BUY,5,169.9368133544922,849.6840667724609,
2024-08-01 00:00:00-04:00,NVDA,BUY,9,109.1755142211914,982.5796279907227,
2024-08-02 00:00:00-04:00,AAPL,BUY,4,218.5885009765625,874.35400390625,
2024-08-02 00:00:00-04:00,MSFT,SELL,2,404.7166442871094,809.4332885742188,-17.0806884765625
2024-08-02 00:00:00-04:00,GOOGL,SELL,5,165.85658264160156,829.2829132080078,-20.401153564453125
2024-08-02 00:00:00-04:00,TSLA,BUY,4,207.6699981689453,830.6799926757812,
2024-08-02 00:00:00-04:00,NVDA,SELL,9,107.23611450195312,965.1250305175781,-17.45459747314453
2024-08-05 00:00:00-04:00,AAPL,SELL,4,208.05975341796875,832.239013671875,-42.114990234375
2024-08-05 00:00:00-04:00,MSFT,BUY,2,391.4998779296875,782.999755859375,
2024-08-05 00:00:00-04:00,GOOGL,BUY,6,158.48228454589844,950.8937072753906,
2024-08-05 00:00:00-04:00,TSLA,SELL,4,198.8800048828125,795.52001953125,-35.15997314453125
2024-08-05 00:00:00-04:00,NVDA,BUY,9,100.41827392578125,903.7644653320312,
2024-08-06 00:00:00-04:00,AAPL,BUY,4,206.0315399169922,824.1261596679688,
2024-08-06 00:00:00-04:00,MSFT,SELL,2,395.9186706542969,791.8373413085938,8.83758544921875
2024-08-06 00:00:00-04:00,GOOGL,SELL,6,157.52691650390625,945.1614990234375,-5.732208251953125
2024-08-06 00:00:00-04:00,TSLA,BUY,4,200.63999938964844,802.5599975585938,
2024-08-06 00:00:00-04:00,NVDA,SELL,9,104.21707916259766,937.9537124633789,34.189247131347656
2024-08-07 00:00:00-04:00,AAPL,SELL,4,208.60655212402344,834.4262084960938,10.300048828125
2024-08-07 00:00:00-04:00,MSFT,BUY,2,394.74957275390625,789.4991455078125,
2024-08-07 00:00:00-04:00,GOOGL,BUY,6,158.17379760742188,949.0427856445312,
2024-08-07 00:00:00-04:00,TSLA,SELL,4,191.75999450683594,767.0399780273438,-35.52001953125
2024-08-07 00:00:00-04:00,NVDA,BUY,10,98.87876892089844,988.7876892089844,
2024-08-08 00:00:00-04:00,MSFT,SELL,2,398.9702453613281,797.9404907226562,8.44134521484375
2024-08-08 00:00:00-04:00,GOOGL,SELL,6,161.24888610839844,967.4933166503906,18.450531005859375
2024-08-08 00:00:00-04:00,NVDA,SELL,10,104.93685150146484,1049.3685150146484,60.58082580566406
2024-08-09 00:00:00-04:00,MSFT,BUY,2,402.2694396972656,804.5388793945312,
2024-08-09 00:00:00-04:00,GOOGL,BUY,6,162.88099670410156,977.2859802246094,
2024-08-09 00:00:00-04:00,TSLA,BUY,5,200.0,1000.0,
2024-08-12 00:00:00-04:00,MSFT,SELL,2,403.0521545410156,806.1043090820312,1.5654296875
2024-08-12 00:00:00-04:00,GOOGL,SELL,6,161.50762939453125,969.0457763671875,-8.240203857421875
2024-08-12 00:00:00-04:00,TSLA,SELL,5,197.49000549316406,987.4500274658203,-12.549972534179688
2024-08-28 00:00:00-04:00,NVDA,BUY,7,125.5703353881836,878.9923477172852,
2024-08-29 00:00:00-04:00,NVDA,SELL,7,117.55286407470703,822.8700485229492,-56.12229919433594
2024-08-30 00:00:00-04:00,MSFT,BUY,2,414.03167724609375,828.0633544921875,
2024-09-03 00:00:00-04:00,GOOGL,BUY,6,156.60142517089844,939.6085510253906,
2024-09-04 00:00:00-04:00,GOOGL,SELL,6,155.69580078125,934.1748046875,-5.433746337890625
2024-09-05 00:00:00-04:00,MSFT,SELL,2,405.34686279296875,810.6937255859375,-17.36962890625
2024-09-05 00:00:00-04:00,GOOGL,BUY,6,156.48199462890625,938.8919677734375,
2024-09-05 00:00:00-04:00,TSLA,BUY,4,230.1699981689453,920.6799926757812,
2024-09-06 00:00:00-04:00,MSFT,BUY,2,398.70672607421875,797.4134521484375,
2024-09-06 00:00:00-04:00,GOOGL,SELL,6,150.1924591064453,901.1547546386719,-37.737213134765625
2024-09-06 00:00:00-04:00,TSLA,SELL,4,210.72999572753906,842.9199829101562,-77.760009765625
2024-09-06 00:00:00-04:00,NVDA,BUY,9,102.79752349853516,925.1777114868164,
2024-09-09 00:00:00-04:00,MSFT,SELL,2,402.6967468261719,805.3934936523438,7.98004150390625
2024-09-09 00:00:00-04:00,GOOGL,BUY,6,148.1894989013672,889.1369934082031,
2024-09-09 00:00:00-04:00,NVDA,SELL,9,106.4363784790039,957.9274063110352,32.74969482421875
2024-09-10 00:00:00-04:00,AAPL,BUY,4,219.09033203125,876.361328125,
2024-09-10 00:00:00-04:00,GOOGL,SELL,6,148.13966369628906,888.8379821777344,-0.29901123046875
2024-09-10 00:00:00-04:00,NVDA,BUY,9,108.06585693359375,972.5927124023438,
2024-09-11 00:00:00-04:00,GOOGL,BUY,6,150.63092041015625,903.7855224609375,
2024-09-11 00:00:00-04:00,NVDA,SELL,9,116.87307739257812,1051.8576965332031,79.26498413085938
2024-09-12 00:00:00-04:00,GOOGL,SELL,6,154.1485595703125,924.891357421875,21.1058349609375
2024-09-16 00:00:00-04:00,AAPL,SELL,4,215.3179168701172,861.2716674804688,-15.08966064453125
2024-09-17 00:00:00-04:00,AAPL,BUY,4,215.7857208251953,863.1428833007812,
2024-09-19 00:00:00-04:00,AAPL,SELL,4,227.8097686767578,911.2390747070312,48.09619140625
2024-09-19 00:00:00-04:00,MSFT,BUY,2,435.42108154296875,870.8421630859375,
2024-09-19 00:00:00-04:00,TSLA,BUY,4,243.9199981689453,975.6799926757812,
2024-09-20 00:00:00-04:00,AAPL,BUY,4,227.1428680419922,908.5714721679688,
2024-09-20 00:00:00-04:00,GOOGL,BUY,6,163.0174102783203,978.1044616699219,
2024-09-20 00:00:00-04:00,TSLA,SELL,4,238.25,953.0,-22.67999267578125
2024-09-23 00:00:00-04:00,MSFT,SELL,2,430.2796630859375,860.559326171875,-10.2828369140625
2024-09-26 00:00:00-04:00,GOOGL,SELL,6,162.16041564941406,972.9624938964844,-5.1419677734375
2024-09-30 00:00:00-04:00,AAPL,SELL,4,231.92063903808594,927.6825561523438,19.111083984375
2024-10-04 00:00:00-04:00,MSFT,BUY,2,412.959716796875,825.91943359375,
2024-10-07 00:00:00-04:00,MSFT,SELL,2,406.48828125,812.9765625,-12.94287109375
2024-10-08 00:00:00-04:00,MSFT,BUY,2,411.6197509765625,823.239501953125,
2024-10-09 00:00:00-04:00,MSFT,SELL,2,414.3492431640625,828.698486328125,5.458984375
2024-10-10 00:00:00-04:00,MSFT,BUY,2,412.7413024902344,825.4826049804688,
2024-10-11 00:00:00-04:00,MSFT,SELL,2,413.2177734375,826.435546875,0.95294189453125
2024-10-11 00:00:00-04:00,TSLA,BUY,4,217.8000030517578,871.2000122070312,
2024-10-14 00:00:00-04:00,TSLA,SELL,4,219.16000366210938,876.6400146484375,5.44000244140625
2024-10-15 00:00:00-04:00,MSFT,BUY,2,415.61968994140625,831.2393798828125,
2024-10-15 00:00:00-04:00,TSLA,BUY,4,219.57000732421875,878.280029296875,
2024-10-15 00:00:00-04:00,NVDA,BUY,7,131.5697021484375,920.9879150390625,
2024-10-16 00:00:00-04:00,TSLA,SELL,4,221.3300018310547,885.3200073242188,7.03997802734375
2024-10-16 00:00:00-04:00,NVDA,SELL,7,135.68873596191406,949.8211517333984,28.833236694335938
2024-10-17 00:00:00-04:00,TSLA,BUY,4,220.88999938964844,883.5599975585938,
2024-10-18 00:00:00-04:00,TSLA,SELL,4,220.6999969482422,882.7999877929688,-0.760009765625
2024-10-21 00:00:00-04:00,TSLA,BUY,4,218.85000610351562,875.4000244140625,
2024-10-22 00:00:00-04:00,TSLA,SELL,4,217.97000122070312,871.8800048828125,-3.52001953125
2024-10-23 00:00:00-04:00,AAPL,BUY,4,229.69100952148438,918.7640380859375,
2024-10-23 00:00:00-04:00,GOOGL,BUY,6,162.21023559570312,973.2614135742188,
2024-10-23 00:00:00-04:00,TSLA,BUY,4,213.64999389648438,854.5999755859375,
2024-10-24 00:00:00-04:00,TSLA,SELL,4,260.4800109863281,1041.9200439453125,187.320068359375
