date,cash,portfolio_value,positions
2025-06-02 00:00:00-04:00,90143.5093817215,109846.6439743042,2
2025-06-03 00:00:00-04:00,55975.592548133856,134304.04432434845,7
2025-06-04 00:00:00-04:00,16860.544071968092,139612.21826529695,8
2025-06-05 00:00:00-04:00,3772.7712231826927,112658.15060883333,8
2025-06-06 00:00:00-04:00,779.3289204406888,104996.26630222322,8
2025-06-09 00:00:00-04:00,421.7015392456204,102966.54324539186,8
2025-06-10 00:00:00-04:00,338.238161994949,103663.26439782717,8
2025-06-11 00:00:00-04:00,253.69370291139188,103469.59665198518,8
2025-06-12 00:00:00-04:00,253.69370291139188,103313.03713247682,8
2025-06-13 00:00:00-04:00,253.69370291139188,101976.16640493776,8
2025-06-16 00:00:00-04:00,253.69370291139188,104305.2535478821,8
2025-06-17 00:00:00-04:00,253.69370291139188,103346.8316728821,8
2025-06-18 00:00:00-04:00,253.69370291139188,104115.98828909303,8
2025-06-20 00:00:00-04:00,253.69370291139188,103740.40145132448,8
2025-06-23 00:00:00-04:00,253.69370291139188,104757.58037588502,8
2025-06-24 00:00:00-04:00,253.69370291139188,106745.30857107545,8
2025-06-25 00:00:00-04:00,253.69370291139188,107519.50426504518,8
2025-06-26 00:00:00-04:00,253.69370291139188,108790.15940115358,8
2025-06-27 00:00:00-04:00,253.69370291139188,109544.84232351686,8
2025-06-30 00:00:00-04:00,253.69370291139188,110127.46454641725,8
2025-07-01 00:00:00-04:00,253.69370291139188,108555.14566824342,8
2025-07-02 00:00:00-04:00,253.69370291139188,110480.3541185608,8
2025-07-03 00:00:00-04:00,253.69370291139188,111436.61237356569,8
2025-07-07 00:00:00-04:00,253.69370291139188,110397.01355764772,8
2025-07-08 00:00:00-04:00,253.69370291139188,110319.15563223268,8
2025-07-09 00:00:00-04:00,253.69370291139188,111806.46730825807,8
2025-07-10 00:00:00-04:00,253.69370291139188,112098.40605947877,8
2025-07-11 00:00:00-04:00,253.69370291139188,111933.68906423952,8
2025-07-14 00:00:00-04:00,253.69370291139188,112268.44960806276,8
2025-07-15 00:00:00-04:00,253.69370291139188,113360.65914175416,8
2025-07-16 00:00:00-04:00,253.69370291139188,114521.29021475221,8
2025-07-17 00:00:00-04:00,253.69370291139188,116064.02483389284,8
2025-07-18 00:00:00-04:00,253.69370291139188,115921.15763113405,8
2025-07-21 00:00:00-04:00,253.69370291139188,115815.80037710573,8
2025-07-22 00:00:00-04:00,253.69370291139188,114580.48146841432,8
2025-07-23 00:00:00-04:00,253.69370291139188,116037.29198477174,8
2025-07-24 00:00:00-04:00,253.69370291139188,116027.48377249147,8
2025-07-25 00:00:00-04:00,253.69370291139188,116702.73445913698,8
2025-07-28 00:00:00-04:00,253.69370291139188,116874.81131765748,8
2025-07-29 00:00:00-04:00,253.69370291139188,115586.11942312623,8
2025-07-30 00:00:00-04:00,253.69370291139188,116284.39604971315,8
2025-07-31 00:00:00-04:00,253.69370291139188,117206.04633352662,8
2025-08-01 00:00:00-04:00,253.69370291139188,113830.25676748659,8
2025-08-04 00:00:00-04:00,253.69370291139188,116699.72583792116,8
2025-08-05 00:00:00-04:00,253.69370291139188,115479.95014212037,8
2025-08-06 00:00:00-04:00,253.69370291139188,117051.70500967409,8
2025-08-07 00:00:00-04:00,253.69370291139188,118502.91529104616,8
2025-08-08 00:00:00-04:00,253.69370291139188,119947.21486685182,8
2025-08-11 00:00:00-04:00,253.69370291139188,119791.17275259401,8
2025-08-12 00:00:00-04:00,253.69370291139188,121566.63269827272,8
2025-08-13 00:00:00-04:00,253.69370291139188,121295.89334890748,8
2025-08-14 00:00:00-04:00,253.69370291139188,120872.96347830202,8
2025-08-15 00:00:00-04:00,253.69370291139188,120378.38224050905,8
2025-08-18 00:00:00-04:00,253.69370291139188,120353.41834280397,8
2025-08-19 00:00:00-04:00,253.69370291139188,117317.124214386,8
2025-08-20 00:00:00-04:00,253.69370291139188,116274.79186270143,8
2025-08-21 00:00:00-04:00,253.69370291139188,115727.59325430299,8
2025-08-22 00:00:00-04:00,253.69370291139188,118530.54348013307,8
2025-08-25 00:00:00-04:00,253.69370291139188,118635.67250845338,8
2025-08-26 00:00:00-04:00,253.69370291139188,119558.5333940735,8
2025-08-27 00:00:00-04:00,253.69370291139188,119458.8346025696,8
2025-08-28 00:00:00-04:00,253.69370291139188,120002.59284231569,8
2025-08-29 00:00:00-04:00,253.69370291139188,117928.63309500123,8
