date,symbol,action,shares,price,cost,reason,technical_reason,cash_after,total_position,avg_price,buy_price,sell_price,cost_basis,proceeds,pnl,pnl_pct,cumulative_pnl,running_total_pnl
2025-06-20 00:00:00-04:00,AAPL,BUY,24,200.7721405029297,4823.349903442382,Strong upward momentum detected. Algorithm confidence: 42%. Good entry point for potential gains.,BUY: Momentum entry Q=0.420 >= 0.35,40584.8353113556,24.0,200.7721405029297,,,,,,,,403.52997204589883
2025-06-20 00:00:00-04:00,MSFT,BUY,10,476.6164855957031,4770.931020812988,Strong upward momentum detected. Algorithm confidence: 57%. Good entry point for potential gains.,BUY: Momentum entry Q=0.575 >= 0.35,35813.90429054261,10.0,476.6164855957031,,,,,,,,403.52997204589883
2025-06-20 00:00:00-04:00,GOOGL,SELL,28,,,"End of trading session - closing all positions ($-265.11, -5.4%).",FORCED EXIT: Held for 72.0 hours (max: 48),40470.99302833558,,,175.7927703857422,166.4910888671875,4922.197570800781,4657.0887377929685,-265.1088330078128,-5.385985206698699,-262.38036810302765,138.42113903808604
2025-06-20 00:00:00-04:00,NVDA,BUY,34,143.85000610351562,4895.79110772705,Strong upward momentum detected. Algorithm confidence: 54%. Good entry point for potential gains.,BUY: Momentum entry Q=0.542 >= 0.35,35575.20192060853,34.0,143.85000610351562,,,,,,,,138.42113903808604
2025-06-23 00:00:00-04:00,AAPL,SELL,24,,,"End of trading session - closing all positions ($7.16, 0.1%).",FORCED EXIT: Held for 72.0 hours (max: 48),40400.88922505189,,,200.7721405029297,201.27157592773438,4818.5313720703125,4825.68730444336,7.155932373047108,0.1485085770018037,75.47359518432586,145.57707141113315
2025-06-23 00:00:00-04:00,MSFT,SELL,10,,,"End of trading session - closing all positions ($81.01, 1.7%).",FORCED EXIT: Held for 72.0 hours (max: 48),45248.06082203676,,,476.6164855957031,485.2023620605469,4766.164855957031,4847.171596984863,81.0067410278316,1.6996210470266182,192.74068023681593,226.58381243896474
2025-06-23 00:00:00-04:00,GOOGL,BUY,30,165.04238891601562,4956.222939147949,Strong upward momentum detected. Algorithm confidence: 40%. Good entry point for potential gains.,BUY: Momentum entry Q=0.402 >= 0.35,40291.83788288881,30.0,165.04238891601562,,,,,,,,226.58381243896474
2025-06-23 00:00:00-04:00,TSLA,BUY,14,348.67999267578125,4886.401417358398,Strong upward momentum detected. Algorithm confidence: 57%. Good entry point for potential gains.,BUY: Momentum entry Q=0.566 >= 0.35,35405.43646553041,14.0,348.67999267578125,,,,,,,,226.58381243896474
2025-06-23 00:00:00-04:00,NVDA,SELL,34,,,"End of trading session - closing all positions ($5.98, 0.1%).",FORCED EXIT: Held for 72.0 hours (max: 48),40302.3146233368,,,143.85000610351562,144.1699981689453,4890.900207519531,4896.878157806396,5.9779502868650525,0.1222259713595103,208.28247973632824,232.5617627258298
2025-06-24 00:00:00-04:00,AAPL,BUY,24,200.07293701171875,4806.552238769531,Strong upward momentum detected. Algorithm confidence: 59%. Good entry point for potential gains.,BUY: Momentum entry Q=0.592 >= 0.35,35495.76238456727,24.0,200.07293701171875,,,,,,,,232.5617627258298
2025-06-24 00:00:00-04:00,MSFT,BUY,10,489.30560302734375,4897.949086303711,Strong upward momentum detected. Algorithm confidence: 63%. Good entry point for potential gains.,BUY: Momentum entry Q=0.634 >= 0.35,30597.81329826356,10.0,489.30560302734375,,,,,,,,232.5617627258298
2025-06-24 00:00:00-04:00,GOOGL,SELL,30,,,"AI model detects potential price peak. Taking profits ($42.36, 0.9%).","SELL: ML profit peak ML=0.409, P&L=$47.36",35591.44427680971,,,165.04238891601562,166.62098693847656,4951.271667480469,4993.630978546143,42.359311065673865,0.8555238716527356,-220.02105703735378,274.92107379150366
2025-06-24 00:00:00-04:00,TSLA,SELL,14,,,"Stop loss triggered to limit losses. Protecting capital ($-119.71, -2.5%).",SELL: Stop loss 2.4% >= 2.0%,40353.25771388246,,,348.67999267578125,340.4700012207031,4881.5198974609375,4761.813437072754,-119.70646038818359,-2.4522374773161824,-101.26108471679618,155.21461340332007
2025-06-24 00:00:00-04:00,NVDA,BUY,33,147.89999389648438,4885.580498382567,Strong upward momentum detected. Algorithm confidence: 60%. Good entry point for potential gains.,BUY: Momentum entry Q=0.597 >= 0.35,35467.6772154999,33.0,147.89999389648438,,,,,,,,155.21461340332007
2025-06-25 00:00:00-04:00,AAPL,SELL,24,,,"AI model detects potential price peak. Taking profits ($25.37, 0.5%).","SELL: ML profit peak ML=0.528, P&L=$30.21",40294.8015580292,,,200.07293701171875,201.33151245117188,4801.75048828125,4827.124342529297,25.373854248046882,0.5284292532477933,100.84744943237274,180.58846765136695
2025-06-25 00:00:00-04:00,MSFT,SELL,10,,,"AI model detects potential price peak. Taking profits ($16.65, 0.3%).","SELL: ML profit peak ML=0.577, P&L=$21.56",45204.5076038666,,,489.30560302734375,491.4620666503906,4893.0560302734375,4909.706045837403,16.6500155639651,0.3402784570818546,209.39069580078103,197.23848321533205
2025-06-25 00:00:00-04:00,GOOGL,BUY,29,170.52748107910156,4950.242248245238,Strong upward momentum detected. Algorithm confidence: 44%. Good entry point for potential gains.,BUY: Momentum entry Q=0.443 >= 0.35,40254.26535562136,29.0,170.52748107910156,,,,,,,,197.23848321533205
2025-06-25 00:00:00-04:00,TSLA,BUY,15,327.54998779296875,4918.163066711425,Strong upward momentum detected. Algorithm confidence: 63%. Good entry point for potential gains.,BUY: Momentum entry Q=0.634 >= 0.35,35336.10228890994,15.0,327.54998779296875,,,,,,,,197.23848321533205
2025-06-25 00:00:00-04:00,NVDA,SELL,33,,,"Exit signal triggered. Closing position with profit ($206.44, 4.2%).",SELL: Swing trade profit 4.3% >= 2.0% (24.0h),40423.2399784241,,,147.89999389648438,154.30999755859375,4880.699798583984,5087.13768951416,206.43789093017585,4.229678108661155,414.7203706665041,403.6763741455079
2025-06-26 00:00:00-04:00,AAPL,BUY,24,200.7721405029297,4823.349903442382,Strong upward momentum detected. Algorithm confidence: 61%. Good entry point for potential gains.,BUY: Momentum entry Q=0.613 >= 0.35,35599.89007498172,24.0,200.7721405029297,,,,,,,,403.6763741455079
2025-06-26 00:00:00-04:00,MSFT,BUY,10,496.6335754394531,4971.302090148925,Strong upward momentum detected. Algorithm confidence: 62%. Good entry point for potential gains.,BUY: Momentum entry Q=0.616 >= 0.35,30628.587984832793,10.0,496.6335754394531,,,,,,,,403.6763741455079
2025-06-26 00:00:00-04:00,GOOGL,SELL,29,,,"AI model detects potential price peak. Taking profits ($77.84, 1.6%).","SELL: ML profit peak ML=0.483, P&L=$82.87",35651.722450378446,,,170.52748107910156,173.38491821289062,4945.296951293945,5023.134465545654,77.83751425170885,1.573970481819955,-142.18354278564493,481.51388839721676
2025-06-26 00:00:00-04:00,NVDA,BUY,32,155.02000427246094,4965.600776855468,Strong upward momentum detected. Algorithm confidence: 56%. Good entry point for potential gains.,BUY: Momentum entry Q=0.565 >= 0.35,30686.121673522975,32.0,155.02000427246094,,,,,,,,481.51388839721676
2025-06-27 00:00:00-04:00,AAPL,SELL,24,,,"AI model detects potential price peak. Taking profits ($-2.90, -0.1%).","SELL: ML profit peak ML=0.552, P&L=$1.92",35501.750443054225,,,200.7721405029297,200.85205078125,4818.5313720703125,4815.62876953125,-2.9026025390621726,-0.060238323981588,97.94484689331057,478.6112858581546
2025-06-27 00:00:00-04:00,GOOGL,BUY,28,178.37046813964844,4999.3674810180655,Strong upward momentum detected. Algorithm confidence: 42%. Good entry point for potential gains.,BUY: Momentum entry Q=0.425 >= 0.35,30502.382962036158,28.0,178.37046813964844,,,,,,,,478.6112858581546
2025-06-27 00:00:00-04:00,TSLA,SELL,15,,,"End of trading session - closing all positions ($-63.65, -1.3%).",FORCED EXIT: Held for 48.0 hours (max: 48),35351.9785852051,,,327.54998779296875,323.6300048828125,4913.249816894531,4849.595623168945,-63.65419372558608,-1.2955619212910152,-164.91527844238226,414.9570921325685
2025-06-27 00:00:00-04:00,NVDA,SELL,32,,,"AI model detects potential price peak. Taking profits ($82.31, 1.7%).","SELL: ML profit peak ML=0.568, P&L=$87.36",40394.9305852051,,,155.02000427246094,157.75,4960.64013671875,5042.952,82.31186328125023,1.659299223742845,497.0322339477543,497.26895541381873
2025-06-30 00:00:00-04:00,AAPL,BUY,24,204.93740844726562,4923.416300537109,Strong upward momentum detected. Algorithm confidence: 57%. Good entry point for potential gains.,BUY: Momentum entry Q=0.569 >= 0.35,35471.51428466799,24.0,204.93740844726562,,,,,,,,497.26895541381873
2025-06-30 00:00:00-04:00,MSFT,SELL,10,,,"End of trading session - closing all positions ($-5.37, -0.1%).",FORCED EXIT: Held for 96.0 hours (max: 48),40432.48493255617,,,496.6335754394531,496.5936584472656,4966.335754394531,4960.9706478881835,-5.365106506347729,-0.10802947629145573,204.0255892944333,491.903848907471
2025-06-30 00:00:00-04:00,GOOGL,SELL,28,,,"End of trading session - closing all positions ($-69.27, -1.4%).",FORCED EXIT: Held for 72.0 hours (max: 48),45357.58560253908,,,178.37046813964844,176.07252502441406,4994.373107910156,4925.10066998291,-69.27243792724585,-1.3870096692922522,-211.45598071289078,422.63141098022516
2025-06-30 00:00:00-04:00,TSLA,BUY,15,317.6600036621094,4769.6649549865715,Strong upward momentum detected. Algorithm confidence: 43%. Good entry point for potential gains.,BUY: Momentum entry Q=0.431 >= 0.35,40587.92064755251,15.0,317.6600036621094,,,,,,,,422.63141098022516
2025-06-30 00:00:00-04:00,NVDA,BUY,31,157.99000549316406,4902.587860458373,Strong upward momentum detected. Algorithm confidence: 65%. Good entry point for potential gains.,BUY: Momentum entry Q=0.651 >= 0.35,35685.33278709414,31.0,157.99000549316406,,,,,,,,422.63141098022516
2025-07-01 00:00:00-04:00,MSFT,BUY,10,491.242431640625,4917.336740722656,Strong upward momentum detected. Algorithm confidence: 64%. Good entry point for potential gains.,BUY: Momentum entry Q=0.644 >= 0.35,30767.99604637149,10.0,491.242431640625,,,,,,,,422.63141098022516
2025-07-01 00:00:00-04:00,GOOGL,BUY,28,175.682861328125,4924.039237304687,Strong upward momentum detected. Algorithm confidence: 37%. Good entry point for potential gains.,BUY: Momentum entry Q=0.373 >= 0.35,25843.956809066804,28.0,175.682861328125,,,,,,,,422.63141098022516
2025-07-01 00:00:00-04:00,TSLA,SELL,15,,,"Stop loss triggered to limit losses. Protecting capital ($-258.76, -5.4%).",SELL: Stop loss 5.3% >= 2.0%,30350.09603102115,,,317.6600036621094,300.7099914550781,4764.900054931641,4506.139221954346,-258.76083297729474,-5.430561606627593,-423.676111419677,163.87057800293042
2025-07-01 00:00:00-04:00,NVDA,SELL,31,,,"Stop loss triggered to limit losses. Protecting capital ($-150.14, -3.1%).",SELL: Stop loss 3.0% >= 2.0%,35097.643825531035,,,157.99000549316406,153.3000030517578,4897.690170288086,4747.547794509887,-150.14237577819858,-3.0655752111278836,346.88985816955574,13.728202224731831
2025-07-02 00:00:00-04:00,AAPL,SELL,24,,,"End of trading session - closing all positions ($169.19, 3.4%).",FORCED EXIT: Held for 48.0 hours (max: 48),40185.331196746854,,,204.93740844726562,212.1991729736328,4918.497802734375,5087.68737121582,169.18956848144535,3.439862642357726,267.1344153747559,182.91777070617718
2025-07-02 00:00:00-04:00,GOOGL,SELL,28,,,"AI model detects potential price peak. Taking profits ($73.33, 1.5%).","SELL: ML profit peak ML=0.562, P&L=$78.33",45177.78388088992,,,175.682861328125,178.48036193847656,4919.1201171875,4992.452684143066,73.33256695556611,1.4907659339185622,-138.12341375732467,256.2503376617433
2025-07-02 00:00:00-04:00,TSLA,BUY,15,315.6499938964844,4739.484658355713,Strong upward momentum detected. Algorithm confidence: 43%. Good entry point for potential gains.,BUY: Momentum entry Q=0.432 >= 0.35,40438.2992225342,15.0,315.6499938964844,,,,,,,,256.2503376617433
2025-07-02 00:00:00-04:00,NVDA,BUY,31,157.25,4879.624749999999,Strong upward momentum detected. Algorithm confidence: 37%. Good entry point for potential gains.,BUY: Momentum entry Q=0.366 >= 0.35,35558.6744725342,31.0,157.25,,,,,,,,256.2503376617433
2025-07-03 00:00:00-04:00,AAPL,BUY,23,213.30792236328125,4910.988296569823,Strong upward momentum detected. Algorithm confidence: 38%. Good entry point for potential gains.,BUY: Momentum entry Q=0.380 >= 0.35,30647.686175964376,23.0,213.30792236328125,,,,,,,,256.2503376617433
2025-07-03 00:00:00-04:00,MSFT,SELL,10,,,"End of trading session - closing all positions ($62.81, 1.3%).",FORCED EXIT: Held for 48.0 hours (max: 48),35622.91897564699,,,491.242431640625,498.02130126953125,4912.42431640625,4975.232799682617,62.80848327636704,1.2785638868084472,266.83407257080034,319.05882093811033
2025-07-03 00:00:00-04:00,GOOGL,BUY,27,179.36956787109375,4847.82131085205,Strong upward momentum detected. Algorithm confidence: 68%. Good entry point for potential gains.,BUY: Momentum entry Q=0.680 >= 0.35,30775.097664794943,27.0,179.36956787109375,,,,,,,,319.05882093811033
2025-07-03 00:00:00-04:00,TSLA,SELL,15,,,"Algorithm confidence dropped. Exiting position to preserve capital ($-9.23, -0.2%).",SELL: Conviction lost Q=0.246 <= 0.3,35500.61750625612,,,315.6499938964844,315.3500061035156,4734.749908447266,4725.519841461181,-9.230066986084239,-0.19494307333143152,-432.90617840576124,309.8287539520261
2025-07-03 00:00:00-04:00,NVDA,SELL,31,,,"AI model detects potential price peak. Taking profits ($59.85, 1.2%).","SELL: ML profit peak ML=0.658, P&L=$64.79",40435.21785284426,,,157.25,159.33999633789062,4874.75,4934.600346588135,59.850346588134926,1.2277623793658121,406.74020475769066,369.679100540161
2025-07-07 00:00:00-04:00,AAPL,SELL,23,,,"End of trading session - closing all positions ($-87.53, -1.8%).",FORCED EXIT: Held for 96.0 hours (max: 48),45253.7702552643,,,213.30792236328125,209.7119903564453,4906.082214355469,4818.552402420044,-87.52981193542473,-1.7841081358014679,179.60460343933119,282.1492886047363
2025-07-07 00:00:00-04:00,MSFT,BUY,10,496.90313720703125,4974.000403442382,Strong upward momentum detected. Algorithm confidence: 36%. Good entry point for potential gains.,BUY: Momentum entry Q=0.359 >= 0.35,40279.76985182192,10.0,496.90313720703125,,,,,,,,282.1492886047363
2025-07-07 00:00:00-04:00,GOOGL,SELL,27,,,"End of trading session - closing all positions ($-78.68, -1.6%).",FORCED EXIT: Held for 96.0 hours (max: 48),45044.06530146791,,,179.36956787109375,176.63201904296875,4842.978332519531,4764.295449645996,-78.68288287353516,-1.6246796386677378,-216.80629663085983,203.46640573120112
2025-07-07 00:00:00-04:00,NVDA,BUY,31,158.24000549316406,4910.345610458374,Strong upward momentum detected. Algorithm confidence: 42%. Good entry point for potential gains.,BUY: Momentum entry Q=0.417 >= 0.35,40133.71969100954,31.0,158.24000549316406,,,,,,,,203.46640573120112
2025-07-08 00:00:00-04:00,AAPL,BUY,23,209.7719268798828,4829.579072555542,Strong upward momentum detected. Algorithm confidence: 36%. Good entry point for potential gains.,BUY: Momentum entry Q=0.359 >= 0.35,35304.140618453996,23.0,209.7719268798828,,,,,,,,203.46640573120112
2025-07-08 00:00:00-04:00,GOOGL,BUY,28,174.20419311523438,4882.595124633788,Strong upward momentum detected. Algorithm confidence: 64%. Good entry point for potential gains.,BUY: Momentum entry Q=0.637 >= 0.35,30421.54549382021,28.0,174.20419311523438,,,,,,,,203.46640573120112
2025-07-08 00:00:00-04:00,TSLA,BUY,16,297.80999755859375,4769.724920898437,Strong upward momentum detected. Algorithm confidence: 39%. Good entry point for potential gains.,BUY: Momentum entry Q=0.393 >= 0.35,25651.820572921773,16.0,297.80999755859375,,,,,,,,203.46640573120112
2025-07-08 00:00:00-04:00,NVDA,SELL,31,,,"AI model detects potential price peak. Taking profits ($49.60, 1.0%).","SELL: ML profit peak ML=0.656, P&L=$54.56",30606.860572921774,,,158.24000549316406,160.0,4905.440170288086,4955.04,49.599829711914026,1.0111188392906467,456.3400344696047,253.06623544311515
2025-07-09 00:00:00-04:00,AAPL,SELL,23,,,"AI model detects potential price peak. Taking profits ($21.11, 0.4%).","SELL: ML profit peak ML=0.515, P&L=$25.96",35452.72480853274,,,209.7719268798828,210.90065002441406,4824.754318237305,4845.864235610962,21.10991737365748,0.43753351945534635,200.71452081298867,274.1761528167726
2025-07-09 00:00:00-04:00,MSFT,SELL,10,,,"End of trading session - closing all positions ($52.78, 1.1%).",FORCED EXIT: Held for 48.0 hours (max: 48),40474.53451983645,,,496.90313720703125,502.68365478515625,4969.0313720703125,5021.809711303711,52.77833923339858,1.0621454219438518,319.6124118041989,326.9544920501712
2025-07-09 00:00:00-04:00,GOOGL,SELL,28,,,"AI model detects potential price peak. Taking profits ($58.28, 1.2%).","SELL: ML profit peak ML=0.542, P&L=$63.22",45410.53443591311,,,174.20419311523438,176.46217346191406,4877.7174072265625,4935.99991607666,58.282508850097656,1.194872600937263,-158.52378778076218,385.23700090026887
2025-07-09 00:00:00-04:00,TSLA,SELL,16,,,"Algorithm confidence dropped. Exiting position to preserve capital ($-35.61, -0.7%).",SELL: Conviction lost Q=0.209 <= 0.3,50139.88043395999,,,297.80999755859375,295.8800048828125,4764.9599609375,4729.345998046875,-35.61396289062486,-0.7474136862131756,-468.5201412963861,349.623038009644
2025-07-09 00:00:00-04:00,NVDA,BUY,30,162.8800048828125,4891.2865466308585,Strong upward momentum detected. Algorithm confidence: 38%. Good entry point for potential gains.,BUY: Momentum entry Q=0.378 >= 0.35,45248.59388732913,30.0,162.8800048828125,,,,,,,,349.623038009644
2025-07-10 00:00:00-04:00,AAPL,BUY,23,212.16920471191406,4884.771600082397,Strong upward momentum detected. Algorithm confidence: 51%. Good entry point for potential gains.,BUY: Momentum entry Q=0.508 >= 0.35,40363.82228724673,23.0,212.16920471191406,,,,,,,,349.623038009644
2025-07-10 00:00:00-04:00,MSFT,BUY,9,500.656982421875,4510.418754638671,Strong upward momentum detected. Algorithm confidence: 40%. Good entry point for potential gains.,BUY: Momentum entry Q=0.400 >= 0.35,35853.40353260806,9.0,500.656982421875,,,,,,,,349.623038009644
2025-07-10 00:00:00-04:00,GOOGL,BUY,28,177.46127319335938,4973.884565063476,Strong upward momentum detected. Algorithm confidence: 54%. Good entry point for potential gains.,BUY: Momentum entry Q=0.544 >= 0.35,30879.518967544587,28.0,177.46127319335938,,,,,,,,349.623038009644
2025-07-10 00:00:00-04:00,NVDA,SELL,30,,,"AI model detects potential price peak. Taking profits ($31.68, 0.6%).","SELL: ML profit peak ML=0.450, P&L=$36.60",35797.596150466954,,,162.8800048828125,164.10000610351562,4886.400146484375,4918.077182922363,31.677036437988136,0.6482693903154627,488.0170709075928,381.30007444763214
2025-07-11 00:00:00-04:00,MSFT,SELL,9,,,"AI model detects potential price peak. Taking profits ($12.01, 0.3%).","SELL: ML profit peak ML=0.575, P&L=$16.53",40315.51932252506,,,500.656982421875,502.49395751953125,4505.912841796875,4517.923172058106,12.010330261230592,0.2665459959594135,331.6227420654295,393.31040470886273
