date,cash,portfolio_value,positions
2025-06-11 00:00:00-04:00,25436.288357437134,74539.17247009277,5
2025-06-12 00:00:00-04:00,49943.805380630496,25436.288357437134,0
2025-06-13 00:00:00-04:00,25536.94606663513,74326.2822177887,5
2025-06-16 00:00:00-04:00,50196.91192881775,25536.94606663513,0
2025-06-17 00:00:00-04:00,25947.14925178529,74422.44906871032,5
2025-06-18 00:00:00-04:00,45408.18521479798,30795.772909011852,1
2025-06-20 00:00:00-04:00,35575.20192060853,59883.781650344856,3
2025-06-23 00:00:00-04:00,40302.3146233368,45407.99348554994,2
2025-06-24 00:00:00-04:00,35467.6772154999,54877.820940475474,3
2025-06-25 00:00:00-04:00,40423.2399784241,45326.223983688375,2
2025-06-26 00:00:00-04:00,30686.121673522975,60055.447223297146,4
2025-06-27 00:00:00-04:00,40394.9305852051,40631.755462585475,2
2025-06-30 00:00:00-04:00,35685.33278709414,54976.0186131592,3
2025-07-01 00:00:00-04:00,35097.643825531035,50498.90309959414,3
2025-07-02 00:00:00-04:00,35558.6744725342,49609.984004974394,3
2025-07-03 00:00:00-04:00,40435.21785284426,45307.7350194092,2
2025-07-07 00:00:00-04:00,40133.71969100954,50309.68939520266,2
2025-07-08 00:00:00-04:00,30606.860572921774,59559.200693817154,4
2025-07-09 00:00:00-04:00,45248.59388732913,35493.26071940615,1
2025-07-10 00:00:00-04:00,35797.596150466954,59603.31408691409,3
2025-07-11 00:00:00-04:00,35691.389936691325,50299.02058894352,3
2025-07-14 00:00:00-04:00,40718.43551499942,45108.87905717472,2
2025-07-15 00:00:00-04:00,35421.91385330204,55445.293379379305,3
2025-07-16 00:00:00-04:00,40863.25401791386,44900.80089248661,2
2025-07-17 00:00:00-04:00,35929.082228973435,55323.38826474003,3
2025-07-18 00:00:00-04:00,36131.023594924976,50331.633162811326,3
2025-07-21 00:00:00-04:00,40807.61483689886,45939.873219558765,2
2025-07-22 00:00:00-04:00,36336.3818800202,55161.84597703558,3
2025-07-23 00:00:00-04:00,40843.30607884222,46244.648054336605,2
2025-07-24 00:00:00-04:00,30956.73021348578,60201.261614730895,4
2025-07-25 00:00:00-04:00,45597.34128532416,35697.63017686468,1
2025-07-28 00:00:00-04:00,31175.328753585876,64879.0382152558,4
2025-07-29 00:00:00-04:00,40747.31686991889,40847.03049003607,2
2025-07-30 00:00:00-04:00,36015.25473364264,55053.35542887885,3
2025-07-31 00:00:00-04:00,40245.57699118048,45971.647433837956,2
2025-08-01 00:00:00-04:00,35472.8566804505,54709.891383270326,3
2025-08-04 00:00:00-04:00,40540.943374145565,45207.724478302065,2
2025-08-05 00:00:00-04:00,30842.218029525822,59897.83909558111,4
2025-08-06 00:00:00-04:00,40784.03732469184,40458.114315536564,2
2025-08-07 00:00:00-04:00,35871.049355239935,55407.48704698188,3
2025-08-08 00:00:00-04:00,41253.74983798225,45372.58864662177,2
2025-08-11 00:00:00-04:00,36207.082970367504,55735.479086029125,3
2025-08-12 00:00:00-04:00,41197.79875650031,45785.07543252571,2
2025-08-13 00:00:00-04:00,36337.44434053046,55620.968464752266,3
2025-08-14 00:00:00-04:00,41202.2329391175,45923.944126907416,2
2025-08-15 00:00:00-04:00,26752.574311782904,65128.68623196418,5
2025-08-18 00:00:00-04:00,50709.69050453193,26752.574311782904,0
2025-08-19 00:00:00-04:00,26572.48995368965,74822.77796791084,5
2025-08-20 00:00:00-04:00,26572.48995368965,50411.81510322578,5
2025-08-21 00:00:00-04:00,50300.60359721381,26572.48995368965,0
2025-08-22 00:00:00-04:00,26242.939580474922,74334.23398356634,5
2025-08-25 00:00:00-04:00,50413.81338977058,26242.939580474922,0
2025-08-26 00:00:00-04:00,26257.723622512895,74545.77119921881,5
2025-08-27 00:00:00-04:00,40619.36769824227,36055.323872757035,2
2025-08-28 00:00:00-04:00,40561.0921285096,50366.49793200692,2
2025-08-29 00:00:00-04:00,31323.21245805367,59547.46186422737,4
2025-09-02 00:00:00-04:00,45205.966008697585,36179.91886369332,1
2025-09-03 00:00:00-04:00,31539.372315521316,64148.755895172195,4
2025-09-04 00:00:00-04:00,50605.17750112923,31539.372315521316,0
2025-09-05 00:00:00-04:00,26151.017469925006,75034.90780203254,5
2025-09-08 00:00:00-04:00,50511.66236248787,26151.017469925006,0
