date,cash,portfolio_value,positions
2025-06-02 00:00:00-04:00,40259.01343463134,59731.255310058594,2
2025-06-03 00:00:00-04:00,20982.56842637634,69202.54372332763,5
2025-06-04 00:00:00-04:00,9423.876826965332,61368.23584580993,5
2025-06-05 00:00:00-04:00,4413.903459518433,53959.14213153076,5
2025-06-06 00:00:00-04:00,1804.233835922242,52304.36705204773,5
2025-06-09 00:00:00-04:00,939.5965944366463,50730.81847642517,5
2025-06-10 00:00:00-04:00,558.175301498414,50741.60681782532,5
2025-06-11 00:00:00-04:00,558.175301498414,49925.42458433533,5
2025-06-12 00:00:00-04:00,558.175301498414,50094.71523374939,5
2025-06-13 00:00:00-04:00,558.175301498414,49594.489708847046,5
2025-06-16 00:00:00-04:00,558.175301498414,50185.466942733765,5
2025-06-17 00:00:00-04:00,558.175301498414,49660.52181333923,5
2025-06-18 00:00:00-04:00,558.175301498414,49878.595360702515,5
2025-06-20 00:00:00-04:00,558.175301498414,49869.99323362732,5
2025-06-23 00:00:00-04:00,558.175301498414,50447.580529159546,5
2025-06-24 00:00:00-04:00,558.175301498414,50633.96556944275,5
2025-06-25 00:00:00-04:00,558.175301498414,51207.01780027771,5
2025-06-26 00:00:00-04:00,558.175301498414,51395.618798202515,5
2025-06-27 00:00:00-04:00,558.175301498414,51708.105446762085,5
2025-06-30 00:00:00-04:00,558.175301498414,51965.120247787476,5
2025-07-01 00:00:00-04:00,558.175301498414,51504.330223983765,5
2025-07-02 00:00:00-04:00,558.175301498414,52490.79853147888,5
2025-07-03 00:00:00-04:00,558.175301498414,52937.25464720154,5
2025-07-07 00:00:00-04:00,558.175301498414,52111.68563169861,5
2025-07-08 00:00:00-04:00,558.175301498414,52187.06913084412,5
2025-07-09 00:00:00-04:00,558.175301498414,52697.675103134156,5
2025-07-10 00:00:00-04:00,558.175301498414,53086.00673765564,5
2025-07-11 00:00:00-04:00,558.175301498414,53211.9292230072,5
2025-07-14 00:00:00-04:00,558.175301498414,53009.521477645874,5
2025-07-15 00:00:00-04:00,558.175301498414,53516.01043028259,5
2025-07-16 00:00:00-04:00,558.175301498414,53841.03963560486,5
2025-07-17 00:00:00-04:00,558.175301498414,54067.29464048767,5
2025-07-18 00:00:00-04:00,558.175301498414,54289.76335997009,5
2025-07-21 00:00:00-04:00,558.175301498414,54495.17882627869,5
2025-07-22 00:00:00-04:00,558.175301498414,54349.72367185974,5
2025-07-23 00:00:00-04:00,558.175301498414,54573.8774651947,5
2025-07-24 00:00:00-04:00,558.175301498414,54544.88715452576,5
2025-07-25 00:00:00-04:00,558.175301498414,54786.90415281677,5
2025-07-28 00:00:00-04:00,558.175301498414,55118.95011228943,5
2025-07-29 00:00:00-04:00,558.175301498414,54829.24350828552,5
2025-07-30 00:00:00-04:00,558.175301498414,54906.18856138611,5
2025-07-31 00:00:00-04:00,558.175301498414,54804.41899961853,5
2025-08-01 00:00:00-04:00,558.175301498414,53655.865197128296,5
2025-08-04 00:00:00-04:00,558.175301498414,54742.82929319763,5
2025-08-05 00:00:00-04:00,558.175301498414,54386.39562315369,5
2025-08-06 00:00:00-04:00,558.175301498414,55552.363106674195,5
2025-08-07 00:00:00-04:00,558.175301498414,56222.53191465759,5
2025-08-08 00:00:00-04:00,558.175301498414,57507.8969964447,5
2025-08-11 00:00:00-04:00,558.175301498414,57399.335762924195,5
2025-08-12 00:00:00-04:00,558.175301498414,57973.515603012085,5
2025-08-13 00:00:00-04:00,558.175301498414,57937.97974485779,5
2025-08-14 00:00:00-04:00,558.175301498414,57941.290337509156,5
2025-08-15 00:00:00-04:00,558.175301498414,57634.112755722046,5
2025-08-18 00:00:00-04:00,558.175301498414,57664.14310545349,5
2025-08-19 00:00:00-04:00,558.175301498414,56871.3989495697,5
2025-08-20 00:00:00-04:00,558.175301498414,56196.86486143494,5
2025-08-21 00:00:00-04:00,558.175301498414,56013.72402281189,5
2025-08-22 00:00:00-04:00,558.175301498414,57053.97544187927,5
2025-08-25 00:00:00-04:00,558.175301498414,57239.51595396423,5
2025-08-26 00:00:00-04:00,558.175301498414,57549.21573728943,5
2025-08-27 00:00:00-04:00,558.175301498414,57730.84595579529,5
2025-08-28 00:00:00-04:00,558.175301498414,57976.405404037476,5
