date,value,cash,positions,returns,cummax,drawdown
2024-01-02 00:00:00-05:00,10000.0,10000.0,0,,10000.0,0.0
2024-01-03 00:00:00-05:00,10000.0,10000.0,0,0.0,10000.0,0.0
2024-01-04 00:00:00-05:00,10000.0,10000.0,0,0.0,10000.0,0.0
2024-01-05 00:00:00-05:00,10000.0,10000.0,0,0.0,10000.0,0.0
2024-01-08 00:00:00-05:00,10000.0,10000.0,0,0.0,10000.0,0.0
2024-01-09 00:00:00-05:00,10000.0,10000.0,0,0.0,10000.0,0.0
2024-01-10 00:00:00-05:00,10000.0,10000.0,0,0.0,10000.0,0.0
2024-01-11 00:00:00-05:00,10000.0,10000.0,0,0.0,10000.0,0.0
2024-01-12 00:00:00-05:00,10000.0,10000.0,0,0.0,10000.0,0.0
2024-01-16 00:00:00-05:00,10000.0,10000.0,0,0.0,10000.0,0.0
2024-01-17 00:00:00-05:00,10000.0,10000.0,0,0.0,10000.0,0.0
2024-01-18 00:00:00-05:00,10000.0,10000.0,0,0.0,10000.0,0.0
2024-01-19 00:00:00-05:00,10000.0,10000.0,0,0.0,10000.0,0.0
2024-01-22 00:00:00-05:00,10000.0,10000.0,0,0.0,10000.0,0.0
2024-01-23 00:00:00-05:00,10000.0,10000.0,0,0.0,10000.0,0.0
2024-01-24 00:00:00-05:00,10000.0,10000.0,0,0.0,10000.0,0.0
2024-01-25 00:00:00-05:00,10000.0,10000.0,0,0.0,10000.0,0.0
2024-01-26 00:00:00-05:00,10000.0,10000.0,0,0.0,10000.0,0.0
2024-01-29 00:00:00-05:00,10000.0,10000.0,0,0.0,10000.0,0.0
2024-01-30 00:00:00-05:00,12667.97427368164,7332.025726318359,3,0.26679742736816414,12667.97427368164,0.0
2024-01-31 00:00:00-05:00,7332.025726318359,9889.009384155273,0,-0.4212156128584019,12667.97427368164,-0.4212156128584019
2024-02-01 00:00:00-05:00,11630.494873046875,8147.523895263672,2,0.5862594195897499,12667.97427368164,-0.08189781398515955
2024-02-02 00:00:00-05:00,8147.523895263672,9898.948303222656,0,-0.29946885457598404,12667.97427368164,-0.3568408240147309
2024-02-05 00:00:00-05:00,11774.464569091797,8023.432037353516,2,0.4451586421165996,12667.97427368164,-0.07053295856829735
2024-02-06 00:00:00-05:00,8023.432037353516,9903.629272460938,0,-0.31857351217352303,12667.97427368164,-0.36663653840672833
2024-02-07 00:00:00-05:00,10841.529281616211,8965.729263305664,1,0.3512333912897738,12667.97427368164,-0.14417814187229303
2024-02-08 00:00:00-05:00,8965.729263305664,9913.529251098633,0,-0.1730198728966501,12667.97427368164,-0.2922523309877238
2024-02-09 00:00:00-05:00,9913.529251098633,9913.529251098633,0,0.10571365250477283,12667.97427368164,-0.21743373984469697
2024-02-12 00:00:00-05:00,12722.063674926758,7104.994827270508,3,0.28330318625093875,12722.063674926758,0.0
2024-02-13 00:00:00-05:00,7104.994827270508,9880.94522857666,0,-0.44152183098459363,12722.063674926758,-0.44152183098459363
2024-02-14 00:00:00-05:00,10795.130332946777,8966.760124206543,1,0.5193720186132622,12722.063674926758,-0.1514638969916234
2024-02-15 00:00:00-05:00,8966.760124206543,9879.505485534668,0,-0.16936990590655876,12722.063674926758,-0.29518037691647026
2024-02-16 00:00:00-05:00,11762.33211517334,7996.678855895996,2,0.3117705784745941,12722.063674926758,-0.07543835530747281
2024-02-20 00:00:00-05:00,8968.574424743652,8908.061561584473,1,-0.23751732760765665,12722.063674926758,-0.29503776636338164
2024-02-21 00:00:00-05:00,8908.061561584473,9852.249473571777,0,-0.006747210904804346,12722.063674926758,-0.29979429523364987
2024-02-22 00:00:00-05:00,10794.286277770996,8910.212669372559,1,0.21174356543748685,12722.063674926758,-0.15153024276675459
2024-02-23 00:00:00-05:00,8910.212669372559,9855.596000671387,0,-0.17454360204234787,12722.063674926758,-0.2996252104182417
2024-02-26 00:00:00-05:00,11712.186668395996,7999.005332946777,2,0.31446769039023925,12722.063674926758,-0.07937996793091634
2024-02-27 00:00:00-05:00,8905.644584655762,8965.369667053223,1,-0.23962579859774347,12722.063674926758,-0.2999842783205507
2024-02-28 00:00:00-05:00,10814.97093963623,8016.4008712768555,2,0.214395076833652,12722.063674926758,-0.14990435388632078
2024-02-29 00:00:00-05:00,8834.563346862793,9058.986839294434,1,-0.1831172366367958,12722.063674926758,-0.3055715194796292
2024-03-01 00:00:00-05:00,10905.139167785645,8034.675880432129,2,0.23437217433707414,12722.063674926758,-0.14281680657847937
2024-03-04 00:00:00-05:00,8034.675880432129,9831.8187789917,0,-0.2632211513478907,12722.063674926758,-0.3684455536669537
2024-03-05 00:00:00-05:00,13299.632102966309,6364.00545501709,4,0.6552792297890446,13299.632102966309,0.0
2024-03-06 00:00:00-05:00,7159.322471618652,9000.592628479004,1,-0.46169018690209784,13299.632102966309,-0.4616901869020979
2024-03-07 00:00:00-05:00,11542.07935333252,7268.3674392700195,3,0.6121748111065277,13299.632102966309,-0.13215047875209945
2024-03-08 00:00:00-05:00,9034.278434753418,8030.205924987793,2,-0.217274621132719,13299.632102966309,-0.32071215468144865
2024-03-11 00:00:00-04:00,9687.920890808105,8115.7529220581055,2,0.07235137380094803,13299.632102966309,-0.2715647458663656
2024-03-12 00:00:00-04:00,9003.45288848877,8909.433570861816,1,-0.07065169194029641,13299.632102966309,-0.32302992903986666
2024-03-13 00:00:00-04:00,9758.982902526855,8907.284217834473,1,0.0839155847646027,13299.632102966309,-0.2662215896671125
2024-03-14 00:00:00-04:00,11719.07967376709,6954.321311950684,3,0.20085051801174014,13299.632102966309,-0.11884181584592082
2024-03-15 00:00:00-04:00,8793.635749816895,7902.456321716309,2,-0.24963085885479042,13299.632102966309,-0.33880609014323115
2024-03-18 00:00:00-04:00,9633.863258361816,8061.053443908691,2,0.09554950107666427,13299.632102966309,-0.275629341941488
2024-03-19 00:00:00-04:00,8935.176216125488,8917.653480529785,1,-0.07252407715356501,13299.632102966309,-0.32816365543430226
2024-03-20 00:00:00-04:00,9795.953498840332,8926.33390045166,1,0.09633579259034453,13299.632102966309,-0.263441768689566
2024-03-21 00:00:00-04:00,8926.33390045166,9790.433937072754,0,-0.08877334896410227,13299.632102966309,-0.32882850959006915
2024-03-22 00:00:00-04:00,10644.583946228027,8936.28392791748,1,0.19249224428960998,13299.632102966309,-0.1996332030978592
2024-03-25 00:00:00-04:00,8936.28392791748,9799.433952331543,0,-0.1604853723677846,13299.632102966309,-0.3280803665295103
2024-03-26 00:00:00-04:00,9799.433952331543,9799.433952331543,0,0.09658936884464131,13299.632102966309,-0.26318007321827286
2024-03-27 00:00:00-04:00,9799.433952331543,9799.433952331543,0,0.0,13299.632102966309,-0.26318007321827286
2024-03-28 00:00:00-04:00,9799.433952331543,9799.433952331543,0,0.0,13299.632102966309,-0.26318007321827286
2024-04-01 00:00:00-04:00,9799.433952331543,9799.433952331543,0,0.0,13299.632102966309,-0.26318007321827286
2024-04-02 00:00:00-04:00,9799.433952331543,9799.433952331543,0,0.0,13299.632102966309,-0.26318007321827286
2024-04-03 00:00:00-04:00,9799.433952331543,9799.433952331543,0,0.0,13299.632102966309,-0.26318007321827286
2024-04-04 00:00:00-04:00,10744.012878417969,8854.855026245117,1,0.09639117225354488,13299.632102966309,-0.1921571367360111
2024-04-05 00:00:00-04:00,8854.855026245117,9822.55776977539,0,-0.1758335431603676,13299.632102966309,-0.3342030097005347
2024-04-08 00:00:00-04:00,9822.55776977539,9822.55776977539,0,0.10928499006048953,13299.632102966309,-0.2614413922333537
2024-04-09 00:00:00-04:00,10761.078018188477,8884.037521362305,1,0.09554743992455506,13299.632102966309,-0.19087400802700707
2024-04-10 00:00:00-04:00,9883.539962768555,8841.583084106445,1,-0.0815474113222392,13299.632102966309,-0.2568561381059435
2024-04-11 00:00:00-04:00,8841.583084106445,9884.334854125977,0,-0.1054234497545593,13299.632102966309,-0.3352009276907407
2024-04-12 00:00:00-04:00,10760.790924072266,9007.878784179688,1,0.2170660866622145,13299.632102966309,-0.19089559464789915
2024-04-15 00:00:00-04:00,11740.55574798584,7132.495445251465,3,0.09104951771916747,13299.632102966309,-0.11722702875613658
2024-04-16 00:00:00-04:00,7952.516990661621,9036.337852478027,1,-0.32264560883108784,13299.632102966309,-0.40204985152274125
2024-04-17 00:00:00-04:00,10893.055038452148,7994.22265625,2,0.36976193213337427,13299.632102966309,-0.1809506493023521
2024-04-18 00:00:00-04:00,9788.94564819336,8030.089988708496,2,-0.1013590206201398,13299.632102966309,-0.2639686893286271
2024-04-19 00:00:00-04:00,10821.624237060547,7010.939651489258,3,0.10549436333398976,13299.632102966309,-0.18632153481546865
2024-04-22 00:00:00-04:00,8736.111434936523,8103.480422973633,2,-0.1927171704023708,13299.632102966309,-0.34313134624317554
2024-04-23 00:00:00-04:00,8971.56037902832,8985.455795288086,1,0.026951229485262074,13299.632102966309,-0.3254279284141002
2024-04-24 00:00:00-04:00,8985.455795288086,9958.235824584961,0,0.001548829375572991,13299.632102966309,-0.3243831313736868
2024-04-25 00:00:00-04:00,12528.840072631836,7387.631576538086,3,0.3943466372848752,13299.632102966309,-0.05795589113796295
2024-04-26 00:00:00-04:00,8229.08154296875,9216.864669799805,1,-0.34318887500651685,13299.632102966309,-0.3812549490648421
2024-04-29 00:00:00-04:00,11864.769729614258,7539.209625244141,3,0.4418097168756314,13299.632102966309,-0.1078873732929818
2024-04-30 00:00:00-04:00,8384.787399291992,9280.145233154297,1,-0.29330382381010656,13299.632102966309,-0.3695474179754284
2024-05-01 00:00:00-04:00,10061.319793701172,9339.435150146484,1,0.19994930277549372,13299.632102966309,-0.2434888637666055
2024-05-02 00:00:00-04:00,10198.416702270508,9267.364181518555,1,0.01362613567408566,13299.632102966309,-0.23318054038533256
2024-05-03 00:00:00-04:00,9267.364181518555,10177.72673034668,0,-0.09129383000644309,13299.632102966309,-0.30318642577702654
2024-05-06 00:00:00-04:00,10177.72673034668,10177.72673034668,0,0.09823316867633358,13299.632102966309,-0.23473622040442224
2024-05-07 00:00:00-04:00,10177.72673034668,10177.72673034668,0,0.0,13299.632102966309,-0.23473622040442224
2024-05-08 00:00:00-04:00,10177.72673034668,10177.72673034668,0,0.0,13299.632102966309,-0.23473622040442224
2024-05-09 00:00:00-04:00,10177.72673034668,10177.72673034668,0,0.0,13299.632102966309,-0.23473622040442224
2024-05-10 00:00:00-04:00,10177.72673034668,10177.72673034668,0,0.0,13299.632102966309,-0.23473622040442224
2024-05-13 00:00:00-04:00,10177.72673034668,10177.72673034668,0,0.0,13299.632102966309,-0.23473622040442224
2024-05-14 00:00:00-04:00,10177.72673034668,10177.72673034668,0,0.0,13299.632102966309,-0.23473622040442224
2024-05-15 00:00:00-04:00,10177.72673034668,10177.72673034668,0,0.0,13299.632102966309,-0.23473622040442224
2024-05-16 00:00:00-04:00,10177.72673034668,10177.72673034668,0,0.0,13299.632102966309,-0.23473622040442224
2024-05-17 00:00:00-04:00,11065.026763916016,9290.426696777344,1,0.08718057156355896,13299.632102966309,-0.16802008670239033
2024-05-20 00:00:00-04:00,10165.176681518555,9290.426696777344,1,-0.08132380531893046,13299.632102966309,-0.23567985920066575
2024-05-21 00:00:00-04:00,9290.426696777344,10223.426727294922,0,-0.0860535937689707,13299.632102966309,-0.3014523541064541
2024-05-22 00:00:00-04:00,11172.548889160156,9274.304565429688,1,0.20258727115684372,13299.632102966309,-0.15993549275184343
2024-05-23 00:00:00-04:00,9274.304565429688,10311.881622314453,0,-0.16990253008176004,13299.632102966309,-0.3026645779651923
2024-05-24 00:00:00-04:00,10311.881622314453,10311.881622314453,0,0.11187653473796533,13299.632102966309,-0.2246491073979014
2024-05-28 00:00:00-04:00,11222.727020263672,9401.036224365234,1,0.08832969881832131,13299.632102966309,-0.1561625965758414
2024-05-29 00:00:00-04:00,9401.036224365234,10319.27066040039,0,-0.16232158125286356,13299.632102966309,-0.2931356182199614
2024-05-30 00:00:00-04:00,10319.27066040039,10319.27066040039,0,0.09767374724664002,13299.632102966309,-0.2240935252563255
2024-05-31 00:00:00-04:00,12261.265830993652,8377.275489807129,2,0.1881911265343157,13299.632102966309,-0.07807481168904382
2024-06-03 00:00:00-04:00,8377.275489807129,10376.402976989746,0,-0.3167691162333902,13299.632102966309,-0.3701122388236072
2024-06-04 00:00:00-04:00,10376.402976989746,10376.402976989746,0,0.23863695178880207,13299.632102966309,-0.21979774352739986
2024-06-05 00:00:00-04:00,10376.402976989746,10376.402976989746,0,0.0,13299.632102966309,-0.21979774352739986
2024-06-06 00:00:00-04:00,11344.001853942871,9408.804100036621,1,0.09324993247648816,13299.632102966309,-0.14704393579332617
2024-06-07 00:00:00-04:00,9408.804100036621,10375.523277282715,0,-0.17059215776076653,13299.632102966309,-0.2925515512614736
2024-06-10 00:00:00-04:00,11335.53899383545,9415.50756072998,1,0.20477999895771326,13299.632102966309,-0.14768025866616222
2024-06-11 00:00:00-04:00,10268.807579040527,9591.967445373535,1,-0.09410504567758415,13299.632102966309,-0.22788784685628977
