date,value,cash,positions,returns,cummax,drawdown
2024-03-15 00:00:00-04:00,8793.635040283203,7902.455718994141,2,-0.24963088080784435,13299.631774902344,-0.338806127183339
2024-03-18 00:00:00-04:00,9633.862655639648,8061.052841186523,2,0.09554952093274327,13299.631774902344,-0.27562936939204186
2024-03-19 00:00:00-04:00,8935.17561340332,8917.652877807617,1,-0.07252408169087998,13299.631774902344,-0.32816368418072767
2024-03-20 00:00:00-04:00,9795.952896118164,8926.333221435547,1,0.09633579908867418,13299.631774902344,-0.2634417958394872
2024-03-21 00:00:00-04:00,8926.333221435547,9790.43325805664,0,-0.08877336221443255,13299.631774902344,-0.32882854408944034
2024-03-22 00:00:00-04:00,10644.583267211914,8936.283248901367,1,0.19249225893227817,13299.631774902344,-0.19963323441035083
2024-03-25 00:00:00-04:00,8936.283248901367,9799.43327331543,0,-0.16048538260511858,13299.631774902344,-0.3280804010104269
2024-03-26 00:00:00-04:00,9799.43327331543,9799.43327331543,0,0.09658937618390495,13299.631774902344,-0.26318010609828446
2024-03-27 00:00:00-04:00,9799.43327331543,9799.43327331543,0,0.0,13299.631774902344,-0.26318010609828446
2024-03-28 00:00:00-04:00,9799.43327331543,9799.43327331543,0,0.0,13299.631774902344,-0.26318010609828446
2024-04-01 00:00:00-04:00,9799.43327331543,9799.43327331543,0,0.0,13299.631774902344,-0.26318010609828446
2024-04-02 00:00:00-04:00,9799.43327331543,9799.43327331543,0,0.0,13299.631774902344,-0.26318010609828446
2024-04-03 00:00:00-04:00,9799.43327331543,9799.43327331543,0,0.0,13299.631774902344,-0.26318010609828446
2024-04-04 00:00:00-04:00,10744.012199401855,8854.854347229004,1,0.09639117893262084,13299.631774902344,-0.1921571678640895
2024-04-05 00:00:00-04:00,8854.854347229004,9822.557090759277,0,-0.17583355427295821,13299.631774902344,-0.33420304433247944
2024-04-08 00:00:00-04:00,9822.557090759277,9822.557090759277,0,0.10928499844078199,13299.631774902344,-0.261441425070477
2024-04-09 00:00:00-04:00,10761.077339172363,8884.036842346191,1,0.0955474465295818,13299.631774902344,-0.19087403912343434
2024-04-10 00:00:00-04:00,9883.539283752441,8841.582405090332,1,-0.08154741646782115,13299.631774902344,-0.25685617082996165
2024-04-11 00:00:00-04:00,8841.582405090332,9884.334175109863,0,-0.10542345699733124,13299.631774902344,-0.33520096234730123
2024-04-12 00:00:00-04:00,10760.790168762207,9007.87818145752,1,0.21706609470347038,13299.631774902344,-0.1908956314814046
2024-04-15 00:00:00-04:00,11740.555084228516,7132.494903564453,3,0.09104953261801296,13299.631774902344,-0.1172270568885939
2024-04-16 00:00:00-04:00,7952.516510009766,9036.337394714355,1,-0.32264561147601534,13299.631774902344,-0.4020498729132552
2024-04-17 00:00:00-04:00,10893.054496765137,7994.2224044799805,2,0.36976194680691843,13299.631774902344,-0.1809506698282162
2024-04-18 00:00:00-04:00,9788.945304870605,8030.089828491211,2,-0.10135900745033577,13299.631774902344,-0.2639686969872906
2024-04-19 00:00:00-04:00,10821.623985290527,7010.939491271973,3,0.1054943763866063,13299.631774902344,-0.18632153367494356
2024-04-22 00:00:00-04:00,8736.111274719238,8103.480262756348,2,-0.1927171664258578,13299.631774902344,-0.3431313420868462
2024-04-23 00:00:00-04:00,8971.560218811035,8985.4556350708,1,0.02695122997953847,13299.631774902344,-0.32542792382107805
2024-04-24 00:00:00-04:00,8985.4556350708,9958.235664367676,0,0.0015488294032324212,13299.631774902344,-0.3243831267548925
2024-04-25 00:00:00-04:00,12528.839851379395,7387.631477355957,3,0.3943466375237046,13299.631774902344,-0.05795588453640544
2024-04-26 00:00:00-04:00,8229.081443786621,9216.864570617676,1,-0.3431888713238984,13299.631774902344,-0.3812549412596767
2024-04-29 00:00:00-04:00,11864.769660949707,7539.209495544434,3,0.44180972590910694,13299.631774902344,-0.10788735645000011
2024-04-30 00:00:00-04:00,8384.78719329834,9280.145195007324,1,-0.29330383708206054,13299.631774902344,-0.36954741791263557
2024-05-01 00:00:00-04:00,10061.319694519043,9339.435173034668,1,0.19994932042648572,13299.631774902344,-0.24348885256314393
2024-05-02 00:00:00-04:00,10198.416725158691,9267.364204406738,1,0.013626147941043332,13299.631774902344,-0.23318051974912093
2024-05-03 00:00:00-04:00,9267.364204406738,10177.726829528809,0,-0.09129382980155343,13299.631774902344,-0.30318640686766035
2024-05-06 00:00:00-04:00,10177.726829528809,10177.726829528809,0,0.09823317666626097,13299.631774902344,-0.2347361940700391
2024-05-07 00:00:00-04:00,10177.726829528809,10177.726829528809,0,0.0,13299.631774902344,-0.2347361940700391
2024-05-08 00:00:00-04:00,10177.726829528809,10177.726829528809,0,0.0,13299.631774902344,-0.2347361940700391
2024-05-09 00:00:00-04:00,10177.726829528809,10177.726829528809,0,0.0,13299.631774902344,-0.2347361940700391
2024-05-10 00:00:00-04:00,10177.726829528809,10177.726829528809,0,0.0,13299.631774902344,-0.2347361940700391
2024-05-13 00:00:00-04:00,10177.726829528809,10177.726829528809,0,0.0,13299.631774902344,-0.2347361940700391
2024-05-14 00:00:00-04:00,10177.726829528809,10177.726829528809,0,0.0,13299.631774902344,-0.2347361940700391
2024-05-15 00:00:00-04:00,10177.726829528809,10177.726829528809,0,0.0,13299.631774902344,-0.2347361940700391
2024-05-16 00:00:00-04:00,10177.726829528809,10177.726829528809,0,0.0,13299.631774902344,-0.2347361940700391
2024-05-17 00:00:00-04:00,11065.026863098145,9290.426795959473,1,0.08718057071398277,13299.631774902344,-0.16802005872231057
2024-05-20 00:00:00-04:00,10165.176780700684,9290.426795959473,1,-0.0813238045899789,13299.631774902344,-0.23567983288955952
2024-05-21 00:00:00-04:00,9290.426795959473,10223.42682647705,0,-0.08605359292934156,13299.631774902344,-0.3014523294177676
2024-05-22 00:00:00-04:00,11172.54906463623,9274.304588317871,1,0.2025872772061792,13299.631774902344,-0.15993545883579413
2024-05-23 00:00:00-04:00,9274.304588317871,10311.881568908691,0,-0.16990254107066338,13299.631774902344,-0.30266455904295364
2024-05-24 00:00:00-04:00,10311.881568908691,10311.881568908691,0,0.11187652623548461,13299.631774902344,-0.22464909228778934
2024-05-28 00:00:00-04:00,11222.727027893066,9401.036109924316,1,0.08832970519470096,13299.631774902344,-0.156162575187126
2024-05-29 00:00:00-04:00,9401.036109924316,10319.270545959473,0,-0.16232159201957808,13299.631774902344,-0.2931356093884527
2024-05-30 00:00:00-04:00,10319.270545959473,10319.270545959473,0,0.09767374843564425,13299.631774902344,-0.22409351472174538
2024-05-31 00:00:00-04:00,12261.265716552734,8377.275375366211,2,0.18819112862135912,13299.631774902344,-0.07807479755259869
2024-06-03 00:00:00-04:00,8377.275375366211,10376.402931213379,0,-0.31676911918996487,13299.631774902344,-0.3701122318908921
2024-06-04 00:00:00-04:00,10376.402931213379,10376.402931213379,0,0.23863696324531736,13299.631774902344,-0.21979772772396397
2024-06-05 00:00:00-04:00,10376.402931213379,10376.402931213379,0,0.0,13299.631774902344,-0.21979772772396397
2024-06-06 00:00:00-04:00,11344.001747131348,9408.80411529541,1,0.09324992700575674,13299.631774902344,-0.147043922784498
2024-06-07 00:00:00-04:00,9408.80411529541,10375.523292541504,0,-0.17059214860622773,13299.631774902344,-0.2925515326634299
2024-06-10 00:00:00-04:00,11335.538932800293,9415.507652282715,1,0.20477999051682771,13299.631774902344,-0.14768024223110288
2024-06-11 00:00:00-04:00,10268.807670593262,9591.96753692627,1,-0.09410503272326631,13299.631774902344,-0.22788782092663137
2024-06-12 00:00:00-04:00,10439.318672180176,9631.066368103027,1,0.016604751696266185,13299.631774902344,-0.21506708991145512
2024-06-13 00:00:00-04:00,10543.416374206543,9570.720390319824,1,0.00997169502103401,13299.631774902344,-0.2072399783200794
2024-06-14 00:00:00-04:00,9570.720390319824,10460.770362854004,0,-0.09225624307755942,13299.631774902344,-0.2803770395823534
2024-06-17 00:00:00-04:00,12259.63809967041,8661.902626037598,2,0.28095248839055587,13299.631774902344,-0.07819717815003717
2024-06-18 00:00:00-04:00,9586.202629089355,9514.10538482666,1,-0.2180680578697448,13299.631774902344,-0.27921292924970886
2024-06-20 00:00:00-04:00,9514.10538482666,10421.955421447754,0,-0.007520938900656637,13299.631774902344,-0.2846339247692051
2024-06-21 00:00:00-04:00,13917.896492004395,6926.014350891113,4,0.4628697002033437,13917.896492004395,0.0
2024-06-24 00:00:00-04:00,7753.759468078613,9531.372940063477,1,-0.44289286297444286,13917.896492004395,-0.44289286297444286
2024-06-25 00:00:00-04:00,10362.816543579102,9531.372940063477,1,0.336489297384281,13917.896492004395,-0.25543227386894485
2024-06-26 00:00:00-04:00,11361.289810180664,8549.522964477539,2,0.09635153362048321,13917.896492004395,-0.18369203157190164
2024-06-27 00:00:00-04:00,8549.522964477539,10388.070281982422,0,-0.24748658758652098,13917.896492004395,-0.3857173050978572
2024-06-28 00:00:00-04:00,12263.113067626953,8513.02749633789,2,0.4343622584065836,13917.896492004395,-0.11889608644008005
2024-07-01 00:00:00-04:00,8513.02749633789,10467.349594116211,0,-0.305802087170574,13917.896492004395,-0.38833950222086455
2024-07-02 00:00:00-04:00,11392.389572143555,9542.309616088867,1,0.33823009229610723,13917.896492004395,-0.18145751560314466
2024-07-03 00:00:00-04:00,9542.309616088867,10527.869613647461,0,-0.16239612807645432,13917.896492004395,-0.3143856457352755
2024-07-05 00:00:00-04:00,11282.429626464844,9773.309600830078,1,0.1823583681923333,13917.896492004395,-0.18935813088232
2024-07-08 00:00:00-04:00,9773.309600830078,10532.129608154297,0,-0.13375842576450636,13917.896492004395,-0.29778831115429794
2024-07-09 00:00:00-04:00,11319.119567871094,9745.1396484375,1,0.15816647892846092,13917.896492004395,-0.18672196086716522
2024-07-10 00:00:00-04:00,9745.1396484375,10534.919677734375,0,-0.1390549777300063,13917.896492004395,-0.2998123204870848
2024-07-11 00:00:00-04:00,12400.039306640625,8669.800048828125,2,0.2724332081407168,13917.896492004395,-0.10905794465677725
2024-07-12 00:00:00-04:00,9568.520812988281,9662.720031738281,1,-0.22834754178045014,13917.896492004395,-0.3125023728632239
2024-07-15 00:00:00-04:00,11320.173233032227,8904.800033569336,2,0.18306407586700946,13917.896492004395,-0.18664625509066818
2024-07-16 00:00:00-04:00,9795.535202026367,9674.480026245117,1,-0.13468327733333363,13917.896492004395,-0.2961914030863972
2024-07-17 00:00:00-04:00,10618.101852416992,9609.70426940918,1,0.0839736301718832,13917.896492004395,-0.23709004025738234
2024-07-18 00:00:00-04:00,11366.475540161133,8821.34700012207,2,0.07048092946799045,13917.896492004395,-0.1833194371943355
2024-07-19 00:00:00-04:00,8821.34700012207,10571.509246826172,0,-0.2239153668211723,13917.896492004395,-0.3661867649906873
2024-07-22 00:00:00-04:00,10571.509246826172,10571.509246826172,0,0.19840079374271102,13917.896492004395,-0.2404377160802042
2024-07-23 00:00:00-04:00,10571.509246826172,10571.509246826172,0,0.0,13917.896492004395,-0.2404377160802042
2024-07-24 00:00:00-04:00,13194.085662841797,7948.932830810547,3,0.24807965965720435,13917.896492004395,-0.05200576319693247
2024-07-25 00:00:00-04:00,7948.932830810547,10508.32731628418,0,-0.39753818233900473,13917.896492004395,-0.42886966896347595
2024-07-26 00:00:00-04:00,12348.180130004883,8668.474502563477,2,0.5534387310636952,13917.896492004395,-0.11278402328263386
2024-07-29 00:00:00-04:00,9560.912551879883,9633.889175415039,1,-0.22572294449707686,13917.896492004395,-0.31304902595212775
2024-07-30 00:00:00-04:00,13079.879791259766,7017.476501464844,4,0.36805767444112614,13917.896492004395,-0.06021144798900149
2024-07-31 00:00:00-04:00,7900.659118652344,9628.292877197266,1,-0.39596852228475976,13917.896492004395,-0.4323381321889307
2024-08-01 00:00:00-04:00,12287.07054901123,7837.903877258301,3,0.5551956317167497,13917.896492004395,-0.11717474288805403
2024-08-02 00:00:00-04:00,9542.937873840332,8736.711112976074,2,-0.22333498161542864,13917.896492004395,-0.3143405054547866
2024-08-05 00:00:00-04:00,11374.369041442871,7726.812217712402,3,0.19191481615142503,13917.896492004395,-0.18275228961666287
2024-08-06 00:00:00-04:00,9353.498374938965,8775.07861328125,2,-0.17766881478355423,13917.896492004395,-0.3279517217050437
2024-08-07 00:00:00-04:00,11502.408233642578,7649.215179443359,3,0.2297439709254918,13917.896492004395,-0.1735526815959204
2024-08-08 00:00:00-04:00,7649.215179443359,10464.017501831055,0,-0.33499011475955853,13917.896492004395,-0.45040436363083247
2024-08-09 00:00:00-04:00,13245.842361450195,7682.192642211914,3,0.731660314256463,13917.896492004395,-0.04828704761098657
2024-08-12 00:00:00-04:00,7682.192642211914,10444.792755126953,0,-0.42002989069463426,13917.896492004395,-0.44803493497561153
2024-08-13 00:00:00-04:00,10444.792755126953,10444.792755126953,0,0.3596108873572339,13917.896492004395,-0.24954228815199792
2024-08-14 00:00:00-04:00,10444.792755126953,10444.792755126953,0,0.0,13917.896492004395,-0.24954228815199792
2024-08-15 00:00:00-04:00,10444.792755126953,10444.792755126953,0,0.0,13917.896492004395,-0.24954228815199792
2024-08-16 00:00:00-04:00,10444.792755126953,10444.792755126953,0,0.0,13917.896492004395,-0.24954228815199792
2024-08-19 00:00:00-04:00,10444.792755126953,10444.792755126953,0,0.0,13917.896492004395,-0.24954228815199792
2024-08-20 00:00:00-04:00,10444.792755126953,10444.792755126953,0,0.0,13917.896492004395,-0.24954228815199792
2024-08-21 00:00:00-04:00,10444.792755126953,10444.792755126953,0,0.0,13917.896492004395,-0.24954228815199792
2024-08-22 00:00:00-04:00,10444.792755126953,10444.792755126953,0,0.0,13917.896492004395,-0.24954228815199792
2024-08-23 00:00:00-04:00,10444.792755126953,10444.792755126953,0,0.0,13917.896492004395,-0.24954228815199792
2024-08-26 00:00:00-04:00,10444.792755126953,10444.792755126953,0,0.0,13917.896492004395,-0.24954228815199792
2024-08-27 00:00:00-04:00,10444.792755126953,10444.792755126953,0,0.0,13917.896492004395,-0.24954228815199792
2024-08-28 00:00:00-04:00,11323.785102844238,9565.800407409668,1,0.08415603529192306,13917.896492004395,-0.1863867424686217
2024-08-29 00:00:00-04:00,9565.800407409668,10388.670455932617,0,-0.1552470909213043,13917.896492004395,-0.31269783383537414
2024-08-30 00:00:00-04:00,11216.733810424805,9560.60710144043,1,0.17258706357037545,13917.896492004395,-0.194078371191463
2024-09-03 00:00:00-04:00,11312.993728637695,8620.998550415039,2,0.008581813551055806,13917.896492004395,-0.18716210203626485
2024-09-04 00:00:00-04:00,9432.704666137695,9555.173355102539,1,-0.16620614380261156,13917.896492004395,-0.32226075459343795
2024-09-05 00:00:00-04:00,11414.745315551758,8506.295120239258,2,0.2101243195421305,13917.896492004395,-0.1798512568253871
2024-09-06 00:00:00-04:00,10228.886283874512,8527.778694152832,2,-0.10388834782512402,13917.896492004395,-0.26505515472464963
2024-09-09 00:00:00-04:00,9416.915687561035,9401.962600708008,1,-0.07938015672278231,13917.896492004395,-0.32339519172520786
2024-09-10 00:00:00-04:00,11250.916641235352,8441.846542358398,2,0.194756012958349,13917.896492004395,-0.19162233691716127
2024-09-11 00:00:00-04:00,10232.146224975586,8589.918716430664,2,-0.09054999239136696,13917.896492004395,-0.26482092815866337
2024-09-12 00:00:00-04:00,9476.870864868164,9514.810073852539,1,-0.07381397250401633,13917.896492004395,-0.319087415953088
2024-09-13 00:00:00-04:00,10400.687210083008,9514.810073852539,1,0.09748115790408574,13917.896492004395,-0.25271126882873185
2024-09-16 00:00:00-04:00,9514.810073852539,10376.081741333008,0,-0.08517486569268706,13917.896492004395,-0.31636148613990317
2024-09-17 00:00:00-04:00,11239.224624633789,9512.938858032227,1,0.18123478423600692,13917.896492004395,-0.19246240758504413
2024-09-18 00:00:00-04:00,10391.609512329102,9512.938858032227,1,-0.07541579963148981,13917.896492004395,-0.2533635008495061
2024-09-19 00:00:00-04:00,11359.461013793945,8577.655776977539,2,0.09313778585661225,13917.896492004395,-0.18382343047889663
2024-09-20 00:00:00-04:00,11328.384750366211,7643.979843139648,3,-0.0027357163680563623,13917.896492004395,-0.18605625807935963
2024-09-23 00:00:00-04:00,9513.364364624023,8504.539169311523,2,-0.16021881545676786,13917.896492004395,-0.3164653602583338
2024-09-24 00:00:00-04:00,10380.137802124023,8504.539169311523,2,0.09111113632135703,13917.896492004395,-0.25418774251646115
2024-09-25 00:00:00-04:00,10371.373123168945,8504.539169311523,2,-0.0008443701925888725,13917.896492004395,-0.2548174841559476
2024-09-26 00:00:00-04:00,9410.403244018555,9477.501663208008,1,-0.09265599335189756,13917.896492004395,-0.3238631103899445
2024-09-27 00:00:00-04:00,10384.440628051758,9477.501663208008,1,0.10350644481173754,13917.896492004395,-0.2538785847403413
2024-09-30 00:00:00-04:00,9477.501663208008,10405.184219360352,0,-0.08733633301285504,13917.896492004395,-0.3190420931314816
2024-10-01 00:00:00-04:00,10405.184219360352,10405.184219360352,0,0.09788260547119076,13917.896492004395,-0.2523881589909825
2024-10-02 00:00:00-04:00,10405.184219360352,10405.184219360352,0,0.0,13917.896492004395,-0.2523881589909825
2024-10-03 00:00:00-04:00,10405.184219360352,10405.184219360352,0,0.0,13917.896492004395,-0.2523881589909825
2024-10-04 00:00:00-04:00,11231.103652954102,9579.264785766602,1,0.0793757627142253,13917.896492004395,-0.19304589889670554
2024-10-07 00:00:00-04:00,9579.264785766602,10392.241348266602,0,-0.14707716340530963,13917.896492004395,-0.3117304190852595
2024-10-08 00:00:00-04:00,11215.480850219727,9569.001846313477,1,0.17080810490637077,13917.896492004395,-0.19416839630451066
2024-10-09 00:00:00-04:00,9569.001846313477,10397.700332641602,0,-0.1468041384845299,13917.896492004395,-0.3124678106486341
2024-10-10 00:00:00-04:00,11223.18293762207,9572.217727661133,1,0.1728687190028999,13917.896492004395,-0.19361500180220434
2024-10-11 00:00:00-04:00,10443.417739868164,9527.453262329102,1,-0.06947807962213615,13917.896492004395,-0.2496410829130869
2024-10-14 00:00:00-04:00,9527.453262329102,10404.093276977539,0,-0.08770734833696558,13917.896492004395,-0.31545307383177706
2024-10-15 00:00:00-04:00,13034.600601196289,7773.585952758789,3,0.3681096345792856,13917.896492004395,-0.06346475498761933
2024-10-16 00:00:00-04:00,8599.624404907227,9608.727111816406,1,-0.3402464204297928,13917.896492004395,-0.3821175197094208
2024-10-17 00:00:00-04:00,11319.516662597656,8725.167114257812,2,0.3162803547720492,13917.896492004395,-0.18669342963568275
2024-10-18 00:00:00-04:00,9555.255187988281,9607.967102050781,1,-0.1558601420181579,13917.896492004395,-0.31345550719696613
2024-10-21 00:00:00-04:00,11314.685974121094,8732.567077636719,2,0.18413226559815565,13917.896492004395,-0.18704051430320687
2024-10-22 00:00:00-04:00,9581.215881347656,9604.447082519531,1,-0.15320532065478654,13917.896492004395,-0.3115902329887344
2024-10-23 00:00:00-04:00,13193.944641113281,6857.8216552734375,4,0.3770637051189658,13917.896492004395,-0.05201589559938256
2024-10-24 00:00:00-04:00,9591.862121582031,7899.74169921875,3,-0.27301027990574567,13917.896492004395,-0.31082530128799274
2024-10-25 00:00:00-04:00,10616.812927246094,7942.0908203125,3,0.10685629053798507,13917.896492004395,-0.23718264945099424
2024-10-28 00:00:00-04:00,8871.365905761719,9726.43960571289,1,-0.16440404794220376,13917.896492004395,-0.3625929097217978
2024-10-29 00:00:00-04:00,11502.220077514648,8881.009231567383,2,0.2965557051416692,13917.896492004395,-0.17356620060204594
2024-10-30 00:00:00-04:00,10655.759475708008,8891.642028808594,2,-0.07359106295152196,13917.896492004395,-0.23438434235880626
2024-10-31 00:00:00-04:00,9744.197494506836,9745.184585571289,1,-0.08554641114781769,13917.896492004395,-0.2998800141885867
2024-11-01 00:00:00-04:00,10632.69416809082,9711.127304077148,1,0.09118212906551437,13917.896492004395,-0.2360415832809843
2024-11-04 00:00:00-05:00,10521.959945678711,9784.220809936523,1,-0.010414502727298158,13917.896492004395,-0.24399783029544686
2024-11-05 00:00:00-05:00,11490.668197631836,8894.561325073242,2,0.09206538106533713,13917.896492004395,-0.1743962024553755
2024-11-06 00:00:00-05:00,11473.710189819336,8036.263473510742,3,-0.0014758069348825842,13917.896492004395,-0.17561463426525725
2024-11-07 00:00:00-05:00,8036.263473510742,10672.099899291992,0,-0.2995933015075326,13917.896492004395,-0.4225949677002236
2024-11-08 00:00:00-05:00,12540.388565063477,8803.811233520508,2,0.5604750399734033,13917.896492004395,-0.09897385914116216
2024-11-11 00:00:00-05:00,8803.811233520508,10747.558547973633,0,-0.2979634412567387,13917.896492004395,-0.36744670873374047
2024-11-12 00:00:00-05:00,11733.028518676758,9762.088577270508,1,0.3327215006613564,13917.896492004395,-0.15698262841535054
2024-11-13 00:00:00-05:00,9762.088577270508,10752.808547973633,0,-0.1679821998445573,13917.896492004395,-0.2985945410013166
2024-11-14 00:00:00-05:00,11600.226577758789,9905.390518188477,1,0.18829351792280358,13917.896492004395,-0.16652443963619568
2024-11-15 00:00:00-05:00,9905.390518188477,10729.205703735352,0,-0.14610370307937226,13917.896492004395,-0.28829830543150237
2024-11-18 00:00:00-05:00,10729.205703735352,10729.205703735352,0,0.08316837019541734,13917.896492004395,-0.22910723542892375
2024-11-19 00:00:00-05:00,10729.205703735352,10729.205703735352,0,0.0,13917.896492004395,-0.22910723542892375
2024-11-20 00:00:00-05:00,11604.344100952148,9854.067306518555,1,0.08156600044606455,13917.896492004395,-0.16622859585005137
2024-11-21 00:00:00-05:00,10733.884689331055,9854.067306518555,1,-0.07501151327886524,13917.896492004395,-0.22877105060398337
2024-11-22 00:00:00-05:00,10839.167129516602,9720.47135925293,1,0.00980841915417563,13917.896492004395,-0.22120651380447276
2024-11-25 00:00:00-05:00,10648.656356811523,9794.665481567383,1,-0.017576144959172146,13917.896492004395,-0.2348947010111044
2024-11-26 00:00:00-05:00,9794.665481567383,10731.579483032227,0,-0.08019705459814908,13917.896492004395,-0.29625389244745004
2024-11-27 00:00:00-05:00,12521.929565429688,8941.229400634766,2,0.27844382117947286,13917.896492004395,-0.10030013712033764
2024-11-29 00:00:00-05:00,8941.229400634766,10750.5498046875,0,-0.28595434482241877,13917.896492004395,-0.35757322194691155
2024-12-02 00:00:00-05:00,10750.5498046875,10750.5498046875,0,0.20235700517026056,13917.896492004395,-0.22757366309890892
