date,cash,portfolio_value,positions
2025-06-02 00:00:00-04:00,80506.27355053711,119474.25219726562,4
2025-06-03 00:00:00-04:00,51500.93419621277,129072.32568981934,7
2025-06-04 00:00:00-04:00,27242.444921051032,124306.99094364929,7
2025-06-05 00:00:00-04:00,7678.399504608161,117863.13625100709,7
2025-06-06 00:00:00-04:00,2029.9472621917796,105460.41612142944,7
2025-06-09 00:00:00-04:00,782.5918236389233,101469.40911521912,7
2025-06-10 00:00:00-04:00,459.71925531006593,102092.16944509889,7
2025-06-11 00:00:00-04:00,459.71925531006593,101051.06445489502,7
2025-06-12 00:00:00-04:00,459.71925531006593,101308.33572564698,7
2025-06-13 00:00:00-04:00,459.71925531006593,100040.91131768799,7
2025-06-16 00:00:00-04:00,459.71925531006593,101719.36264215088,7
2025-06-17 00:00:00-04:00,459.71925531006593,100619.60962091065,7
2025-06-18 00:00:00-04:00,459.71925531006593,100897.05554376221,7
2025-06-20 00:00:00-04:00,459.71925531006593,100219.34033380127,7
2025-06-23 00:00:00-04:00,459.71925531006593,101542.82287774658,7
2025-06-24 00:00:00-04:00,459.71925531006593,102919.4117144165,7
2025-06-25 00:00:00-04:00,459.71925531006593,103893.55413995362,7
2025-06-26 00:00:00-04:00,459.71925531006593,104595.37016473389,7
2025-06-27 00:00:00-04:00,459.71925531006593,105702.68065057373,7
2025-06-30 00:00:00-04:00,459.71925531006593,105910.0735491333,7
2025-07-01 00:00:00-04:00,459.71925531006593,104448.39300714112,7
2025-07-02 00:00:00-04:00,459.71925531006593,106576.71470819092,7
2025-07-03 00:00:00-04:00,459.71925531006593,107329.55581842041,7
2025-07-07 00:00:00-04:00,459.71925531006593,105585.52400384522,7
2025-07-08 00:00:00-04:00,459.71925531006593,105806.93786798096,7
2025-07-09 00:00:00-04:00,459.71925531006593,107011.48721490479,7
2025-07-10 00:00:00-04:00,459.71925531006593,107518.02742181397,7
2025-07-11 00:00:00-04:00,459.71925531006593,107497.12332330324,7
2025-07-14 00:00:00-04:00,459.71925531006593,107249.23988519289,7
2025-07-15 00:00:00-04:00,459.71925531006593,108384.29359613039,7
2025-07-16 00:00:00-04:00,459.71925531006593,108847.74972711183,7
2025-07-17 00:00:00-04:00,459.71925531006593,109629.3067034302,7
2025-07-18 00:00:00-04:00,459.71925531006593,109711.47165093996,7
2025-07-21 00:00:00-04:00,459.71925531006593,109996.82950006105,7
2025-07-22 00:00:00-04:00,459.71925531006593,109239.16462884523,7
2025-07-23 00:00:00-04:00,459.71925531006593,110426.14412103273,7
2025-07-24 00:00:00-04:00,459.71925531006593,110255.24940667726,7
2025-07-25 00:00:00-04:00,459.71925531006593,110858.34553704836,7
2025-07-28 00:00:00-04:00,459.71925531006593,111502.12724481203,7
2025-07-29 00:00:00-04:00,459.71925531006593,110512.63086114504,7
2025-07-30 00:00:00-04:00,459.71925531006593,110785.34219537355,7
2025-07-31 00:00:00-04:00,459.71925531006593,111592.10229669191,7
2025-08-01 00:00:00-04:00,459.71925531006593,108990.98054681398,7
2025-08-04 00:00:00-04:00,459.71925531006593,111497.93641839601,7
2025-08-05 00:00:00-04:00,459.71925531006593,110358.86395440676,7
2025-08-06 00:00:00-04:00,459.71925531006593,112180.7192247925,7
2025-08-07 00:00:00-04:00,459.71925531006593,113690.55783258058,7
2025-08-08 00:00:00-04:00,459.71925531006593,115562.51945672609,7
2025-08-11 00:00:00-04:00,459.71925531006593,115431.41740594484,7
2025-08-12 00:00:00-04:00,459.71925531006593,116838.81848321535,7
2025-08-13 00:00:00-04:00,459.71925531006593,116509.18019281008,7
2025-08-14 00:00:00-04:00,459.71925531006593,116468.60983453371,7
2025-08-15 00:00:00-04:00,459.71925531006593,115913.92804132082,7
2025-08-18 00:00:00-04:00,459.71925531006593,115940.61839471437,7
2025-08-19 00:00:00-04:00,459.71925531006593,113699.92845330812,7
2025-08-20 00:00:00-04:00,459.71925531006593,112544.86740289308,7
2025-08-21 00:00:00-04:00,459.71925531006593,111944.91691766359,7
2025-08-22 00:00:00-04:00,459.71925531006593,114452.37942681886,7
2025-08-25 00:00:00-04:00,459.71925531006593,115030.52856622316,7
2025-08-26 00:00:00-04:00,459.71925531006593,115908.25895867922,7
2025-08-27 00:00:00-04:00,459.71925531006593,115875.98044000246,7
2025-08-28 00:00:00-04:00,459.71925531006593,116020.56863580324,7
