date,cash,portfolio_value,positions
2025-06-09 00:00:00-04:00,30563.723032470705,69416.86010742188,4
2025-06-10 00:00:00-04:00,12086.49790869141,68800.76667260742,5
2025-06-11 00:00:00-04:00,5392.320336822514,56753.04498205567,5
2025-06-12 00:00:00-04:00,2751.1837308044483,52474.889184478765,5
2025-06-13 00:00:00-04:00,1142.1358148651175,51303.01995822144,5
2025-06-16 00:00:00-04:00,820.3543481445365,50603.37702580262,5
2025-06-17 00:00:00-04:00,499.9642860870414,49841.00896545411,5
2025-06-18 00:00:00-04:00,499.9642860870414,49690.71077656555,5
2025-06-20 00:00:00-04:00,499.9642860870414,49277.68173908997,5
2025-06-23 00:00:00-04:00,499.9642860870414,50404.300437210084,5
2025-06-24 00:00:00-04:00,499.9642860870414,50364.198188064576,5
2025-06-25 00:00:00-04:00,499.9642860870414,50531.67256855774,5
2025-06-26 00:00:00-04:00,499.9642860870414,50753.783149002076,5
2025-06-27 00:00:00-04:00,499.9642860870414,51165.141715286256,5
2025-06-30 00:00:00-04:00,499.9642860870414,50969.96753620911,5
2025-07-01 00:00:00-04:00,499.9642860870414,50077.35716938782,5
2025-07-02 00:00:00-04:00,499.9642860870414,51304.14664387512,5
2025-07-03 00:00:00-04:00,499.9642860870414,51614.50145649719,5
2025-07-07 00:00:00-04:00,499.9642860870414,50285.770453689576,5
2025-07-08 00:00:00-04:00,499.9642860870414,50330.41083454895,5
2025-07-09 00:00:00-04:00,499.9642860870414,50707.14305805969,5
2025-07-10 00:00:00-04:00,499.9642860870414,51450.83660054016,5
2025-07-11 00:00:00-04:00,499.9642860870414,51801.276175735475,5
2025-07-14 00:00:00-04:00,499.9642860870414,51879.27971577454,5
2025-07-15 00:00:00-04:00,499.9642860870414,52040.31383442688,5
2025-07-16 00:00:00-04:00,499.9642860870414,52641.401664016725,5
2025-07-17 00:00:00-04:00,499.9642860870414,52746.149390457154,5
2025-07-18 00:00:00-04:00,499.9642860870414,53285.83028340149,5
2025-07-21 00:00:00-04:00,499.9642860870414,53639.36968159485,5
2025-07-22 00:00:00-04:00,499.9642860870414,53704.356589553834,5
2025-07-23 00:00:00-04:00,499.9642860870414,53813.137610672,5
2025-07-24 00:00:00-04:00,499.9642860870414,53033.262000320436,5
2025-07-25 00:00:00-04:00,499.9642860870414,53583.15593647766,5
2025-07-28 00:00:00-04:00,499.9642860870414,54076.13281941223,5
2025-07-29 00:00:00-04:00,499.9642860870414,53948.33251118469,5
2025-07-30 00:00:00-04:00,499.9642860870414,54002.56902241516,5
2025-07-31 00:00:00-04:00,499.9642860870414,53329.27587055969,5
2025-08-01 00:00:00-04:00,499.9642860870414,52314.84081196594,5
2025-08-04 00:00:00-04:00,499.9642860870414,53539.33179402161,5
2025-08-05 00:00:00-04:00,499.9642860870414,53282.161902664186,5
2025-08-06 00:00:00-04:00,499.9642860870414,54364.78069233704,5
2025-08-07 00:00:00-04:00,499.9642860870414,54831.309394119264,5
2025-08-08 00:00:00-04:00,499.9642860870414,56066.25626301575,5
2025-08-11 00:00:00-04:00,499.9642860870414,56292.59181904602,5
2025-08-12 00:00:00-04:00,499.9642860870414,56815.29192280579,5
2025-08-13 00:00:00-04:00,499.9642860870414,56638.05832600403,5
2025-08-14 00:00:00-04:00,499.9642860870414,56576.6165382843,5
2025-08-15 00:00:00-04:00,499.9642860870414,56282.25508808899,5
2025-08-18 00:00:00-04:00,499.9642860870414,56441.49080586243,5
2025-08-19 00:00:00-04:00,499.9642860870414,55636.298148391725,5
2025-08-20 00:00:00-04:00,499.9642860870414,54958.7542335968,5
2025-08-21 00:00:00-04:00,499.9642860870414,54754.5830605011,5
2025-08-22 00:00:00-04:00,499.9642860870414,56379.294547317506,5
2025-08-25 00:00:00-04:00,499.9642860870414,56854.235144851686,5
2025-08-26 00:00:00-04:00,499.9642860870414,57126.574988601686,5
2025-08-27 00:00:00-04:00,499.9642860870414,57177.464637039186,5
2025-08-28 00:00:00-04:00,499.9642860870414,57417.78467488098,5
2025-08-29 00:00:00-04:00,499.9642860870414,56673.03401875305,5
2025-09-02 00:00:00-04:00,499.9642860870414,56068.23409199524,5
2025-09-03 00:00:00-04:00,499.9642860870414,58164.34432148743,5
2025-09-04 00:00:00-04:00,499.9642860870414,58619.5246040802,5
2025-09-05 00:00:00-04:00,499.9642860870414,58936.48445820618,5
