date,cash,portfolio_value,positions
2024-01-02 00:00:00-05:00,45024.82937538147,54970.200424194336,1
2024-01-03 00:00:00-05:00,45024.82937538147,49957.81498634339,1
2024-01-04 00:00:00-05:00,45024.82937538147,49895.16531288147,1
2024-01-05 00:00:00-05:00,45024.82937538147,49875.6206351471,1
2024-01-08 00:00:00-05:00,45024.82937538147,49992.88787757874,1
2024-01-09 00:00:00-05:00,45024.82937538147,49981.64268409729,1
2024-01-10 00:00:00-05:00,45024.82937538147,50009.75546180725,1
2024-01-11 00:00:00-05:00,45024.82937538147,49993.69125282288,1
2024-01-12 00:00:00-05:00,45024.82937538147,50002.5263205719,1
2024-01-16 00:00:00-05:00,45024.82937538147,49941.21601783753,1
2024-01-17 00:00:00-05:00,45024.82937538147,49915.77992164612,1
2024-01-18 00:00:00-05:00,45024.82937538147,50075.08181678772,1
2024-01-19 00:00:00-05:00,40081.14349690247,55092.275450820925,1
2024-01-22 00:00:00-05:00,35077.32650245667,55269.86026325989,1
2024-01-23 00:00:00-05:00,30233.952658309943,55205.6333872223,1
2024-01-24 00:00:00-05:00,25407.453200378426,55113.810003891,1
2024-01-25 00:00:00-05:00,25407.453200378426,50245.100523986825,1
2024-01-26 00:00:00-05:00,25407.453200378426,50021.24214080811,1
2024-01-29 00:00:00-05:00,20459.3802793274,54876.111571350106,1
2024-01-30 00:00:00-05:00,15606.53719757081,54208.88453652955,1
