date,cash,portfolio_value,positions
2025-06-11 00:00:00-04:00,80337.634697464,119642.72257995605,4
2025-06-12 00:00:00-04:00,100063.2885901642,80337.634697464,0
2025-06-13 00:00:00-04:00,75656.42927616884,124445.7654273224,5
2025-06-16 00:00:00-04:00,100316.39513835145,75656.42927616884,0
2025-06-17 00:00:00-04:00,76066.63246131898,124541.93227824403,5
2025-06-18 00:00:00-04:00,100371.44345790101,76066.63246131898,0
2025-06-20 00:00:00-04:00,76044.41157225036,124674.17261439515,5
2025-06-23 00:00:00-04:00,100785.43871754454,76044.41157225036,0
2025-06-24 00:00:00-04:00,76420.38205921935,125126.15465992736,5
2025-06-25 00:00:00-04:00,100936.17287431334,76420.38205921935,0
2025-06-26 00:00:00-04:00,76424.70093452452,125423.15782914733,5
2025-06-27 00:00:00-04:00,91272.66043885802,86230.41168891905,2
2025-06-30 00:00:00-04:00,86232.80134924316,106018.87911256407,3
2025-07-01 00:00:00-04:00,91138.0860299835,95956.58552893066,2
2025-07-02 00:00:00-04:00,86418.34922305295,105796.25727937315,3
2025-07-03 00:00:00-04:00,91646.55684896848,95991.57764712522,2
2025-07-07 00:00:00-04:00,86102.99806732177,106344.40416952512,3
2025-07-08 00:00:00-04:00,86225.64758570859,100703.72475189208,3
2025-07-09 00:00:00-04:00,91327.89154757687,95810.44261439511,2
2025-07-10 00:00:00-04:00,86743.63886320493,105725.72022189328,3
2025-07-11 00:00:00-04:00,91676.60701829525,96297.46335661314,2
2025-07-14 00:00:00-04:00,86859.45215715023,106016.19635850521,3
2025-07-15 00:00:00-04:00,91634.05961540216,96636.01011003109,2
2025-07-16 00:00:00-04:00,92110.63965147393,101112.94665458673,2
2025-07-17 00:00:00-04:00,87176.46786253351,106570.7738983001,3
2025-07-18 00:00:00-04:00,92201.06185092157,96751.53869383234,2
2025-07-21 00:00:00-04:00,87108.82143457026,106979.93161715692,3
2025-07-22 00:00:00-04:00,92325.32840689083,96619.18261010737,2
2025-07-23 00:00:00-04:00,86927.01267651364,107186.21454580684,3
2025-07-24 00:00:00-04:00,86943.44338426205,101420.24805859372,3
2025-07-25 00:00:00-04:00,91868.05445610042,96542.34334764096,2
2025-07-28 00:00:00-04:00,87344.04192436214,106200.75138603206,3
2025-07-29 00:00:00-04:00,87087.47034831234,101930.02350700375,3
2025-07-30 00:00:00-04:00,87369.94877154537,101393.5089072723,3
2025-07-31 00:00:00-04:00,91600.2710290832,97326.34147174068,2
2025-08-01 00:00:00-04:00,86827.55071835323,106064.58542117305,3
2025-08-04 00:00:00-04:00,91895.63741204831,96562.4185162048,2
2025-08-05 00:00:00-04:00,82196.91206742857,111252.53313348386,4
2025-08-06 00:00:00-04:00,92138.73136259458,91812.80835343931,2
2025-08-07 00:00:00-04:00,87225.74339314268,106762.18108488462,3
2025-08-08 00:00:00-04:00,92608.44387588497,96727.28268452451,2
2025-08-11 00:00:00-04:00,87561.77700827023,107090.17312393185,3
2025-08-12 00:00:00-04:00,92552.49279440304,97139.76947042844,2
2025-08-13 00:00:00-04:00,82936.06699000546,111726.98257101436,4
2025-08-14 00:00:00-04:00,92503.67352041623,92522.56677638242,2
2025-08-15 00:00:00-04:00,82677.22701893612,111802.28684744259,4
2025-08-18 00:00:00-04:00,97249.86310914608,87369.46707020565,1
2025-08-19 00:00:00-04:00,78057.25217164609,121033.6405749664,5
2025-08-20 00:00:00-04:00,82587.31748628232,97038.07741273496,4
2025-08-21 00:00:00-04:00,96712.13156925963,87388.96726655576,1
2025-08-22 00:00:00-04:00,82514.4178257141,115985.62181889341,4
2025-08-25 00:00:00-04:00,96980.49146411131,87366.81791116332,1
2025-08-26 00:00:00-04:00,82671.16207283018,116189.06908557127,4
2025-08-27 00:00:00-04:00,92133.51166302487,92468.76232307432,2
2025-08-28 00:00:00-04:00,82645.01276766964,111311.12218243405,4
2025-08-29 00:00:00-04:00,87320.26319248958,96957.20257174679,3
2025-09-02 00:00:00-04:00,91651.24780795285,97117.36937840267,2
2025-09-03 00:00:00-04:00,92225.62812356566,101368.62769076535,2
2025-09-04 00:00:00-04:00,92366.62024931335,101838.9889786682,2
2025-09-05 00:00:00-04:00,87597.16047445679,106954.00042204284,3
2025-09-08 00:00:00-04:00,92428.92581990053,97361.60024801636,2
