date,cash,portfolio_value,positions
2024-01-02 00:00:00-05:00,7604.547477035523,12393.059463500977,1
2024-01-03 00:00:00-05:00,9977.313555908204,7604.547477035523,0
2024-01-04 00:00:00-05:00,9977.313555908204,9977.313555908204,0
2024-01-05 00:00:00-05:00,7639.411629074098,12312.879916381837,1
2024-01-08 00:00:00-05:00,10029.047768630982,7639.411629074098,0
2024-01-09 00:00:00-05:00,7640.047140945436,12415.661782302857,1
2024-01-10 00:00:00-05:00,10037.796390350342,7640.047140945436,0
2024-01-11 00:00:00-05:00,7642.989394470216,12430.21097164917,1
2024-01-12 00:00:00-05:00,10037.261625106814,7642.989394470216,0
2024-01-16 00:00:00-05:00,7667.74535183716,12404.410749252322,1
2024-01-17 00:00:00-05:00,10020.292960922243,7667.74535183716,0
2024-01-18 00:00:00-05:00,7586.257933425905,12451.896384994508,1
2024-01-19 00:00:00-05:00,10053.161729202273,7586.257933425905,0
2024-01-22 00:00:00-05:00,7551.253231979373,12552.570817337039,1
2024-01-23 00:00:00-05:00,10064.775157882694,7551.253231979373,0
2024-01-24 00:00:00-05:00,7554.995241195682,12572.047801925662,1
2024-01-25 00:00:00-05:00,10055.51054867554,7554.995241195682,0
2024-01-26 00:00:00-05:00,7572.570540176395,12535.970097625735,1
2024-01-29 00:00:00-05:00,10041.664069076542,7572.570540176395,0
2024-01-30 00:00:00-05:00,7615.242528198246,12465.661612411503,1
2024-01-31 00:00:00-05:00,7615.242528198246,9992.317006347661,1
2024-02-01 00:00:00-05:00,10021.620118774417,7615.242528198246,0
2024-02-02 00:00:00-05:00,7623.457613143924,12417.386857666019,1
2024-02-05 00:00:00-05:00,10040.395266021733,7623.457613143924,0
2024-02-06 00:00:00-05:00,7597.714821960453,12480.635469879155,1
2024-02-07 00:00:00-05:00,10036.931275421146,7597.714821960453,0
2024-02-08 00:00:00-05:00,7606.896689071658,12464.538254791263,1
2024-02-09 00:00:00-05:00,10042.00496539307,7606.896689071658,0
2024-02-12 00:00:00-05:00,7623.986396118167,12457.607931701663,1
2024-02-13 00:00:00-05:00,7623.986396118167,10012.355140014652,1
2024-02-14 00:00:00-05:00,9998.49078620911,7623.986396118167,0
2024-02-15 00:00:00-05:00,7622.97951025391,12371.628924026492,1
2024-02-16 00:00:00-05:00,7622.97951025391,9976.111224121098,1
2024-02-20 00:00:00-05:00,9964.087398635867,7622.97951025391,0
2024-02-21 00:00:00-05:00,7608.473090225223,12317.348445999149,1
2024-02-22 00:00:00-05:00,9985.8142250824,7608.473090225223,0
2024-02-23 00:00:00-05:00,7627.616219833377,12341.656388168338,1
2024-02-26 00:00:00-05:00,9963.566246337894,7627.616219833377,0
2024-02-27 00:00:00-05:00,7603.946929840091,12320.828300781253,1
2024-02-28 00:00:00-05:00,7603.946929840091,9945.591171173099,1
