date,symbol,action,shares,price,cost,reason,technical_reason,cash_after,total_position,avg_price,buy_price,sell_price,cost_basis,proceeds,pnl,pnl_pct,cumulative_pnl,running_total_pnl
2025-06-18 00:00:00-04:00,AAPL,SELL,25,,,"AI model detects potential price peak. Taking profits ($18.56, 0.4%).","SELL: ML profit peak ML=0.770, P&L=$23.47",31104.740541046176,,,195.418212890625,196.35714721679688,4885.455322265625,4904.019751739502,18.56442947387677,0.37999384395695457,92.70580099487233,564.8860679016125
2025-06-18 00:00:00-04:00,MSFT,SELL,10,,,"AI model detects potential price peak. Taking profits ($17.17, 0.4%).","SELL: ML profit peak ML=0.454, P&L=$21.96",35894.46415036014,,,477.25543212890625,479.4518127441406,4772.5543212890625,4789.7236093139645,17.169288024902016,0.3597504998175612,88.76250946044911,582.0553559265145
2025-06-18 00:00:00-04:00,GOOGL,SELL,28,,,"End of trading session - closing all positions ($-101.45, -2.0%).",FORCED EXIT: Held for 48.0 hours (max: 48),40742.571395233186,,,176.77000427246094,173.32000732421875,4949.560119628906,4848.1072448730465,-101.45287475585974,-2.049735174516199,-116.10438360595708,480.60248117065476
2025-06-18 00:00:00-04:00,TSLA,SELL,15,,,"Exit signal triggered. Closing position with profit ($80.67, 1.7%).",SELL: Swing trade profit 1.8% >= 1.5% (24.0h),45568.49046231082,,,316.3500061035156,322.04998779296875,4745.250091552734,4825.919067077637,80.66897552490263,1.6999941829937617,293.38809197998125,561.2714566955574
2025-06-18 00:00:00-04:00,NVDA,SELL,34,,,"AI model detects potential price peak. Taking profits ($41.29, 0.8%).","SELL: ML profit peak ML=0.754, P&L=$46.24",50509.86399719241,,,144.1199951171875,145.47999572753906,4900.079833984375,4941.373534881592,41.293700897216695,0.842714859680965,243.81313876342847,602.5651575927741
2025-06-20 00:00:00-04:00,AAPL,BUY,24,200.7721405029297,4823.349903442382,Strong upward momentum detected. Algorithm confidence: 37%. Good entry point for potential gains.,BUY: Momentum entry Q=0.373 >= 0.3,45686.51409375003,24.0,200.7721405029297,,,,,,,,602.5651575927741
2025-06-20 00:00:00-04:00,MSFT,BUY,10,476.6164855957031,4770.931020812988,Strong upward momentum detected. Algorithm confidence: 61%. Good entry point for potential gains.,BUY: Momentum entry Q=0.610 >= 0.3,40915.58307293704,10.0,476.6164855957031,,,,,,,,602.5651575927741
2025-06-20 00:00:00-04:00,GOOGL,BUY,30,166.63999938964844,5004.1991816711425,Strong upward momentum detected. Algorithm confidence: 32%. Good entry point for potential gains.,BUY: Momentum entry Q=0.317 >= 0.3,35911.3838912659,30.0,166.63999938964844,,,,,,,,602.5651575927741
2025-06-20 00:00:00-04:00,TSLA,BUY,15,322.1600036621094,4837.232454986572,Strong upward momentum detected. Algorithm confidence: 56%. Good entry point for potential gains.,BUY: Momentum entry Q=0.564 >= 0.3,31074.151436279324,15.0,322.1600036621094,,,,,,,,602.5651575927741
2025-06-20 00:00:00-04:00,NVDA,BUY,34,143.85000610351562,4895.79110772705,Strong upward momentum detected. Algorithm confidence: 59%. Good entry point for potential gains.,BUY: Momentum entry Q=0.593 >= 0.3,26178.360328552273,34.0,143.85000610351562,,,,,,,,602.5651575927741
2025-06-23 00:00:00-04:00,AAPL,SELL,24,,,"End of trading session - closing all positions ($7.16, 0.1%).",FORCED EXIT: Held for 72.0 hours (max: 48),31004.047632995633,,,200.7721405029297,201.27157592773438,4818.5313720703125,4825.68730444336,7.155932373047108,0.1485085770018037,99.86173336791944,609.7210899658212
2025-06-23 00:00:00-04:00,MSFT,SELL,10,,,"End of trading session - closing all positions ($81.01, 1.7%).",FORCED EXIT: Held for 72.0 hours (max: 48),35851.219229980496,,,476.6164855957031,485.2023620605469,4766.164855957031,4847.171596984863,81.0067410278316,1.6996210470266182,169.7692504882807,690.7278309936528
2025-06-23 00:00:00-04:00,GOOGL,SELL,30,,,"End of trading session - closing all positions ($-48.46, -1.0%).",FORCED EXIT: Held for 72.0 hours (max: 48),40801.963603149445,,,166.63999938964844,165.19000244140625,4999.199981689453,4950.7443731689455,-48.45560852050767,-0.9692672567207914,-164.55999212646475,642.2722224731451
2025-06-23 00:00:00-04:00,TSLA,SELL,15,,,"End of trading session - closing all positions ($392.57, 8.1%).",FORCED EXIT: Held for 72.0 hours (max: 48),46026.933293396025,,,322.1600036621094,348.67999267578125,4832.400054931641,5224.969690246582,392.5696353149415,8.12369900779034,685.9577272949227,1034.8418577880866
2025-06-23 00:00:00-04:00,NVDA,SELL,34,,,"End of trading session - closing all positions ($5.98, 0.1%).",FORCED EXIT: Held for 72.0 hours (max: 48),50923.81145120242,,,143.85000610351562,144.1699981689453,4890.900207519531,4896.878157806396,5.9779502868650525,0.1222259713595103,249.79108905029352,1040.8198080749517
2025-06-24 00:00:00-04:00,AAPL,BUY,24,200.07293701171875,4806.552238769531,Strong upward momentum detected. Algorithm confidence: 36%. Good entry point for potential gains.,BUY: Momentum entry Q=0.360 >= 0.3,46117.25921243289,24.0,200.07293701171875,,,,,,,,1040.8198080749517
2025-06-24 00:00:00-04:00,MSFT,BUY,10,489.30560302734375,4897.949086303711,Strong upward momentum detected. Algorithm confidence: 63%. Good entry point for potential gains.,BUY: Momentum entry Q=0.628 >= 0.3,41219.310126129174,10.0,489.30560302734375,,,,,,,,1040.8198080749517
2025-06-24 00:00:00-04:00,GOOGL,BUY,29,166.77000427246094,4841.166454025268,Strong upward momentum detected. Algorithm confidence: 43%. Good entry point for potential gains.,BUY: Momentum entry Q=0.431 >= 0.3,36378.143672103906,29.0,166.77000427246094,,,,,,,,1040.8198080749517
2025-06-24 00:00:00-04:00,TSLA,BUY,14,340.4700012207031,4771.346597106933,Strong upward momentum detected. Algorithm confidence: 52%. Good entry point for potential gains.,BUY: Momentum entry Q=0.516 >= 0.3,31606.797074996975,14.0,340.4700012207031,,,,,,,,1040.8198080749517
2025-06-24 00:00:00-04:00,NVDA,BUY,33,147.89999389648438,4885.580498382567,Strong upward momentum detected. Algorithm confidence: 59%. Good entry point for potential gains.,BUY: Momentum entry Q=0.590 >= 0.3,26721.21657661441,33.0,147.89999389648438,,,,,,,,1040.8198080749517
2025-06-25 00:00:00-04:00,AAPL,SELL,24,,,"AI model detects potential price peak. Taking profits ($25.37, 0.5%).","SELL: ML profit peak ML=0.589, P&L=$30.21",31548.340919143706,,,200.07293701171875,201.33151245117188,4801.75048828125,4827.124342529297,25.373854248046882,0.5284292532477933,125.23558761596632,1066.1936623229985
2025-06-25 00:00:00-04:00,MSFT,SELL,10,,,"AI model detects potential price peak. Taking profits ($16.65, 0.3%).","SELL: ML profit peak ML=0.540, P&L=$21.56",36458.046964981106,,,489.30560302734375,491.4620666503906,4893.0560302734375,4909.706045837403,16.6500155639651,0.3402784570818546,186.4192660522458,1082.8436778869636
2025-06-25 00:00:00-04:00,GOOGL,SELL,29,,,"Exit signal triggered. Closing position with profit ($108.44, 2.2%).",SELL: Swing trade profit 2.3% >= 1.5% (24.0h),41402.817032791165,,,166.77000427246094,170.67999267578125,4836.330123901367,4944.770067810058,108.43994390869102,2.2421948281151405,-56.12004821777373,1191.2836217956547
2025-06-25 00:00:00-04:00,TSLA,SELL,14,,,"Stop loss triggered to limit losses. Protecting capital ($-185.47, -3.9%).",SELL: Stop loss 3.8% >= 2.0%,45983.93116206363,,,340.4700012207031,327.54998779296875,4766.580017089844,4581.114129272461,-185.4658878173832,-3.8909634822540187,500.49183947753954,1005.8177339782715
2025-06-25 00:00:00-04:00,NVDA,SELL,33,,,"Exit signal triggered. Closing position with profit ($206.44, 4.2%).",SELL: Swing trade profit 4.3% >= 1.5% (24.0h),51071.06885157779,,,147.89999389648438,154.30999755859375,4880.699798583984,5087.13768951416,206.43789093017585,4.229678108661155,456.2289799804694,1212.2556249084473
2025-06-26 00:00:00-04:00,AAPL,BUY,24,200.7721405029297,4823.349903442382,Strong upward momentum detected. Algorithm confidence: 37%. Good entry point for potential gains.,BUY: Momentum entry Q=0.372 >= 0.3,46247.71894813541,24.0,200.7721405029297,,,,,,,,1212.2556249084473
2025-06-26 00:00:00-04:00,MSFT,BUY,10,496.6335754394531,4971.302090148925,Strong upward momentum detected. Algorithm confidence: 65%. Good entry point for potential gains.,BUY: Momentum entry Q=0.646 >= 0.3,41276.41685798648,10.0,496.6335754394531,,,,,,,,1212.2556249084473
2025-06-26 00:00:00-04:00,GOOGL,BUY,28,173.5399932861328,4863.97893182373,Strong upward momentum detected. Algorithm confidence: 37%. Good entry point for potential gains.,BUY: Momentum entry Q=0.371 >= 0.3,36412.43792616275,28.0,173.5399932861328,,,,,,,,1212.2556249084473
2025-06-26 00:00:00-04:00,TSLA,BUY,15,325.7799987792969,4891.586681671142,Strong upward momentum detected. Algorithm confidence: 68%. Good entry point for potential gains.,BUY: Momentum entry Q=0.675 >= 0.3,31520.851244491605,15.0,325.7799987792969,,,,,,,,1212.2556249084473
2025-06-26 00:00:00-04:00,NVDA,BUY,32,155.02000427246094,4965.600776855468,Strong upward momentum detected. Algorithm confidence: 61%. Good entry point for potential gains.,BUY: Momentum entry Q=0.612 >= 0.3,26555.250467636135,32.0,155.02000427246094,,,,,,,,1212.2556249084473
2025-06-27 00:00:00-04:00,AAPL,SELL,24,,,"AI model detects potential price peak. Taking profits ($-2.90, -0.1%).","SELL: ML profit peak ML=0.646, P&L=$1.92",31370.879237167384,,,200.7721405029297,200.85205078125,4818.5313720703125,4815.62876953125,-2.9026025390621726,-0.060238323981588,122.33298507690415,1209.3530223693851
2025-06-27 00:00:00-04:00,MSFT,SELL,10,,,"Algorithm confidence dropped. Exiting position to preserve capital ($-20.03, -0.4%).",SELL: Conviction lost Q=0.298 <= 0.35,36317.18865763857,,,496.6335754394531,495.1260681152344,4966.335754394531,4946.3094204711915,-20.026333923339735,-0.4032416436125801,166.39293212890607,1189.3266884460454
2025-06-27 00:00:00-04:00,GOOGL,SELL,28,,,"Exit signal triggered. Closing position with profit ($134.72, 2.8%).",SELL: Swing trade profit 2.9% >= 1.5% (24.0h),41311.02978349307,,,173.5399932861328,178.52999877929688,4859.119812011719,4993.841125854492,134.72131384277327,2.772545626673845,78.60126562499954,1324.0480022888187
2025-06-27 00:00:00-04:00,NVDA,SELL,32,,,"Exit signal triggered. Closing position with profit ($82.31, 1.7%).",SELL: Swing trade profit 1.8% >= 1.5% (24.0h),46353.981783493065,,,155.02000427246094,157.75,4960.64013671875,5042.952,82.31186328125023,1.659299223742845,538.5408432617196,1406.359865570069
2025-06-30 00:00:00-04:00,AAPL,BUY,24,204.93740844726562,4923.416300537109,Strong upward momentum detected. Algorithm confidence: 60%. Good entry point for potential gains.,BUY: Momentum entry Q=0.601 >= 0.3,41430.56548295596,24.0,204.93740844726562,,,,,,,,1406.359865570069
2025-06-30 00:00:00-04:00,MSFT,BUY,10,496.5936584472656,4970.902521057128,Strong upward momentum detected. Algorithm confidence: 42%. Good entry point for potential gains.,BUY: Momentum entry Q=0.416 >= 0.3,36459.66296189883,10.0,496.5936584472656,,,,,,,,1406.359865570069
2025-06-30 00:00:00-04:00,GOOGL,BUY,28,176.22999572753906,4939.374320251464,Strong upward momentum detected. Algorithm confidence: 51%. Good entry point for potential gains.,BUY: Momentum entry Q=0.510 >= 0.3,31520.288641647367,28.0,176.22999572753906,,,,,,,,1406.359865570069
2025-06-30 00:00:00-04:00,TSLA,SELL,15,,,"End of trading session - closing all positions ($-126.56, -2.6%).",FORCED EXIT: Held for 96.0 hours (max: 48),36280.423796524075,,,325.7799987792969,317.6600036621094,4886.699981689453,4760.135154876709,-126.56482681274429,-2.5899856198863205,373.92701266479526,1279.7950387573246
2025-06-30 00:00:00-04:00,NVDA,BUY,31,157.99000549316406,4902.587860458373,Strong upward momentum detected. Algorithm confidence: 40%. Good entry point for potential gains.,BUY: Momentum entry Q=0.405 >= 0.3,31377.8359360657,31.0,157.99000549316406,,,,,,,,1279.7950387573246
2025-07-01 00:00:00-04:00,AAPL,SELL,24,,,"AI model detects potential price peak. Taking profits ($58.55, 1.2%).","SELL: ML profit peak ML=0.624, P&L=$63.53",36354.879789093044,,,204.93740844726562,207.58441162109375,4918.497802734375,4977.043853027344,58.546050292969085,1.1903238070050812,180.87903536987324,1338.3410890502937
2025-07-01 00:00:00-04:00,MSFT,SELL,10,,,"Algorithm confidence dropped. Exiting position to preserve capital ($-58.42, -1.2%).",SELL: Conviction lost Q=0.230 <= 0.35,41262.39168118289,,,496.5936584472656,491.242431640625,4965.936584472656,4907.511892089844,-58.42469238281228,-1.1765090308541772,107.96823974609379,1279.9163966674814
2025-07-01 00:00:00-04:00,GOOGL,SELL,28,,,"Algorithm confidence dropped. Exiting position to preserve capital ($-15.84, -0.3%).",SELL: Conviction lost Q=0.237 <= 0.35,46180.98805874636,,,176.22999572753906,175.83999633789062,4934.439880371094,4918.596377563476,-15.84350280761737,-0.3210800656553112,62.75776281738217,1264.072893859864
2025-07-01 00:00:00-04:00,TSLA,BUY,16,300.7099914550781,4816.171223144531,Strong upward momentum detected. Algorithm confidence: 59%. Good entry point for potential gains.,BUY: Momentum entry Q=0.587 >= 0.3,41364.81683560183,16.0,300.7099914550781,,,,,,,,1264.072893859864
2025-07-01 00:00:00-04:00,NVDA,SELL,31,,,"Stop loss triggered to limit losses. Protecting capital ($-150.14, -3.1%).",SELL: Stop loss 3.0% >= 2.0%,46112.36463011172,,,157.99000549316406,153.3000030517578,4897.690170288086,4747.547794509887,-150.14237577819858,-3.0655752111278836,388.398467483521,1113.9305180816655
2025-07-02 00:00:00-04:00,AAPL,BUY,23,212.1991729736328,4885.461559371947,Strong upward momentum detected. Algorithm confidence: 38%. Good entry point for potential gains.,BUY: Momentum entry Q=0.381 >= 0.3,41226.90307073977,23.0,212.1991729736328,,,,,,,,1113.9305180816655
2025-07-02 00:00:00-04:00,MSFT,BUY,10,490.2840270996094,4907.743111267089,Strong upward momentum detected. Algorithm confidence: 56%. Good entry point for potential gains.,BUY: Momentum entry Q=0.555 >= 0.3,36319.15995947268,10.0,490.2840270996094,,,,,,,,1113.9305180816655
2025-07-02 00:00:00-04:00,GOOGL,BUY,27,178.63999938964844,4828.103263504027,Strong upward momentum detected. Algorithm confidence: 44%. Good entry point for potential gains.,BUY: Momentum entry Q=0.441 >= 0.3,31491.05669596865,27.0,178.63999938964844,,,,,,,,1113.9305180816655
2025-07-02 00:00:00-04:00,TSLA,SELL,16,,,"Exit signal triggered. Closing position with profit ($233.99, 4.9%).",SELL: Swing trade profit 5.0% >= 1.5% (24.0h),36536.406198410055,,,300.7099914550781,315.6499938964844,4811.35986328125,5045.349502441406,233.989639160156,4.863274537951103,607.9166518249513,1347.9201572418215
2025-07-02 00:00:00-04:00,NVDA,BUY,31,157.25,4879.624749999999,Strong upward momentum detected. Algorithm confidence: 30%. Good entry point for potential gains.,BUY: Momentum entry Q=0.305 >= 0.3,31656.781448410056,31.0,157.25,,,,,,,,1347.9201572418215
2025-07-03 00:00:00-04:00,AAPL,SELL,23,,,"AI model detects potential price peak. Taking profits ($20.60, 0.4%).","SELL: ML profit peak ML=0.496, P&L=$25.50",36557.95758055117,,,212.1991729736328,213.30792236328125,4880.580978393555,4901.176132141113,20.59515374755847,0.4219816009350873,201.4741891174317,1368.51531098938
2025-07-03 00:00:00-04:00,MSFT,SELL,10,,,"Exit signal triggered. Closing position with profit ($72.39, 1.5%).",SELL: Swing trade profit 1.6% >= 1.5% (24.0h),41533.19038023379,,,490.2840270996094,498.02130126953125,4902.840270996094,4975.232799682617,72.39252868652329,1.4765426708836171,180.36076843261708,1440.9078396759032
2025-07-03 00:00:00-04:00,GOOGL,SELL,27,,,"AI model detects potential price peak. Taking profits ($19.18, 0.4%).","SELL: ML profit peak ML=0.513, P&L=$24.03",46375.65303730777,,,178.63999938964844,179.52999877929688,4823.279983520508,4842.462657073975,19.182673553466884,0.39771013955249324,81.94043637084906,1460.0905132293701
2025-07-03 00:00:00-04:00,TSLA,BUY,15,315.3500061035156,4734.980341644286,Strong upward momentum detected. Algorithm confidence: 59%. Good entry point for potential gains.,BUY: Momentum entry Q=0.594 >= 0.3,41640.67269566348,15.0,315.3500061035156,,,,,,,,1460.0905132293701
2025-07-03 00:00:00-04:00,NVDA,SELL,31,,,"AI model detects potential price peak. Taking profits ($59.85, 1.2%).","SELL: ML profit peak ML=0.470, P&L=$64.79",46575.27304225162,,,157.25,159.33999633789062,4874.75,4934.600346588135,59.850346588134926,1.2277623793658121,448.24881407165594,1519.940859817505
2025-07-07 00:00:00-04:00,AAPL,BUY,23,209.7119903564453,4828.199153976439,Strong upward momentum detected. Algorithm confidence: 41%. Good entry point for potential gains.,BUY: Momentum entry Q=0.413 >= 0.3,41747.073888275176,23.0,209.7119903564453,,,,,,,,1519.940859817505
2025-07-07 00:00:00-04:00,MSFT,BUY,10,496.90313720703125,4974.000403442382,Strong upward momentum detected. Algorithm confidence: 43%. Good entry point for potential gains.,BUY: Momentum entry Q=0.433 >= 0.3,36773.07348483279,10.0,496.90313720703125,,,,,,,,1519.940859817505
2025-07-07 00:00:00-04:00,GOOGL,BUY,28,176.7899932861328,4955.06993182373,Strong upward momentum detected. Algorithm confidence: 56%. Good entry point for potential gains.,BUY: Momentum entry Q=0.557 >= 0.3,31818.00355300906,28.0,176.7899932861328,,,,,,,,1519.940859817505
2025-07-07 00:00:00-04:00,TSLA,SELL,15,,,"End of trading session - closing all positions ($-325.56, -6.9%).",FORCED EXIT: Held for 96.0 hours (max: 48),36222.69448959353,,,315.3500061035156,293.94000244140625,4730.250091552734,4404.690936584473,-325.5591549682613,-6.8824934975350205,282.35749685669,1194.3817048492438
2025-07-07 00:00:00-04:00,NVDA,BUY,31,158.24000549316406,4910.345610458374,Strong upward momentum detected. Algorithm confidence: 40%. Good entry point for potential gains.,BUY: Momentum entry Q=0.398 >= 0.3,31312.348879135156,31.0,158.24000549316406,,,,,,,,1194.3817048492438
