date,cash,portfolio_value,positions
2025-06-02 00:00:00-04:00,90357.3947376709,109632.97229003906,2
2025-06-03 00:00:00-04:00,66096.59840922547,124286.6839375,5
2025-06-04 00:00:00-04:00,51622.034530426026,114211.7717795868,5
2025-06-05 00:00:00-04:00,37229.56054830933,112577.78294351196,5
2025-06-06 00:00:00-04:00,17808.531861312873,118621.14181661987,5
2025-06-09 00:00:00-04:00,5746.465777740486,111704.38252354432,5
2025-06-10 00:00:00-04:00,2095.242151885995,104251.54393325807,5
2025-06-11 00:00:00-04:00,981.925601837167,100955.41309609986,5
2025-06-12 00:00:00-04:00,660.9049048919767,100548.6618841858,5
2025-06-13 00:00:00-04:00,518.7929336700529,99372.57587962341,5
2025-06-16 00:00:00-04:00,518.7929336700529,100443.10087129212,5
2025-06-17 00:00:00-04:00,518.7929336700529,99460.04740449524,5
2025-06-18 00:00:00-04:00,518.7929336700529,99880.55805513001,5
2025-06-20 00:00:00-04:00,518.7929336700529,99609.55718537903,5
2025-06-23 00:00:00-04:00,518.7929336700529,100792.79554292298,5
2025-06-24 00:00:00-04:00,518.7929336700529,101314.83008882141,5
2025-06-25 00:00:00-04:00,518.7929336700529,102589.32030793763,5
2025-06-26 00:00:00-04:00,518.7929336700529,103055.24076387024,5
2025-06-27 00:00:00-04:00,518.7929336700529,103765.31194612122,5
2025-06-30 00:00:00-04:00,518.7929336700529,104137.19036408997,5
2025-07-01 00:00:00-04:00,518.7929336700529,103003.53181001282,5
2025-07-02 00:00:00-04:00,518.7929336700529,104918.6808426056,5
2025-07-03 00:00:00-04:00,518.7929336700529,105869.1479141388,5
2025-07-07 00:00:00-04:00,518.7929336700529,104284.40677949524,5
2025-07-08 00:00:00-04:00,518.7929336700529,104438.17660066223,5
2025-07-09 00:00:00-04:00,518.7929336700529,105538.47306367493,5
2025-07-10 00:00:00-04:00,518.7929336700529,106293.29401704407,5
2025-07-11 00:00:00-04:00,518.7929336700529,106636.07392427063,5
2025-07-14 00:00:00-04:00,518.7929336700529,106309.36649629212,5
2025-07-15 00:00:00-04:00,518.7929336700529,107452.89463349915,5
2025-07-16 00:00:00-04:00,518.7929336700529,108088.60413667298,5
2025-07-17 00:00:00-04:00,518.7929336700529,108618.60941621399,5
2025-07-18 00:00:00-04:00,518.7929336700529,109017.5367233429,5
2025-07-21 00:00:00-04:00,518.7929336700529,109411.3663742218,5
2025-07-22 00:00:00-04:00,518.7929336700529,108956.98461457825,5
2025-07-23 00:00:00-04:00,518.7929336700529,109478.3873092804,5
2025-07-24 00:00:00-04:00,518.7929336700529,109536.9728347931,5
2025-07-25 00:00:00-04:00,518.7929336700529,110038.53332063294,5
2025-07-28 00:00:00-04:00,518.7929336700529,110746.12301179505,5
2025-07-29 00:00:00-04:00,518.7929336700529,110263.73522492981,5
2025-07-30 00:00:00-04:00,518.7929336700529,110573.27576753235,5
2025-07-31 00:00:00-04:00,518.7929336700529,110471.61136933899,5
2025-08-01 00:00:00-04:00,518.7929336700529,108185.55225679016,5
2025-08-04 00:00:00-04:00,518.7929336700529,110569.0831863556,5
2025-08-05 00:00:00-04:00,518.7929336700529,109786.73798677063,5
2025-08-06 00:00:00-04:00,518.7929336700529,111796.15700837708,5
2025-08-07 00:00:00-04:00,518.7929336700529,112917.9690658722,5
2025-08-08 00:00:00-04:00,518.7929336700529,115269.44523164368,5
2025-08-11 00:00:00-04:00,518.7929336700529,115097.79622956848,5
2025-08-12 00:00:00-04:00,518.7929336700529,116251.35216828919,5
2025-08-13 00:00:00-04:00,518.7929336700529,115964.71563264466,5
2025-08-14 00:00:00-04:00,518.7929336700529,116017.85813447571,5
2025-08-15 00:00:00-04:00,518.7929336700529,115407.74555513001,5
2025-08-18 00:00:00-04:00,518.7929336700529,115498.55614778138,5
2025-08-19 00:00:00-04:00,518.7929336700529,113741.65046235657,5
2025-08-20 00:00:00-04:00,518.7929336700529,112493.6622726593,5
2025-08-21 00:00:00-04:00,518.7929336700529,112156.00043794251,5
2025-08-22 00:00:00-04:00,518.7929336700529,114274.31353303528,5
2025-08-25 00:00:00-04:00,518.7929336700529,114703.55417939759,5
2025-08-26 00:00:00-04:00,518.7929336700529,115263.77401277161,5
2025-08-27 00:00:00-04:00,518.7929336700529,115616.12407991028,5
2025-08-28 00:00:00-04:00,518.7929336700529,116066.603266922,5
2025-08-29 00:00:00-04:00,518.7929336700529,114653.38193818665,5
