date,symbol,price,decision,confidence,reason,q_value,ml_confidence,rsi,macd
2025-06-02 00:00:00-04:00,AAPL,201.47134399414062,buy,0.49747722762144175,BUY: Momentum entry Q=0.401 >= 0.4,0.4007860685295326,0.7230899321692298,50.0,0.0
2025-06-02 00:00:00-04:00,MSFT,461.2118225097656,hold,0.18390595667058982,"HOLD: No entry signal (Q=0.368, RSI=50.0, ML=0.580)",0.36781191334117963,0.5795326812616641,50.0,0.0
2025-06-02 00:00:00-04:00,GOOGL,168.82562255859375,buy,0.5142197846539914,BUY: Momentum entry Q=0.488 >= 0.4,0.48777573465954566,0.5759225679743649,50.0,0.0
2025-06-02 00:00:00-04:00,TSLA,342.69000244140625,buy,0.46107519118416457,BUY: Momentum entry Q=0.447 >= 0.4,0.4469406280909506,0.49405583840166395,50.0,0.0
2025-06-02 00:00:00-04:00,NVDA,137.37046813964844,hold,0.16864101059572573,"HOLD: No entry signal (Q=0.337, RSI=50.0, ML=0.464)",0.33728202119145145,0.46386749614486344,50.0,0.0
2025-06-03 00:00:00-04:00,AAPL,203.03956604003906,buy,0.48790159917237497,BUY: Momentum entry Q=0.436 >= 0.4,0.43566816852040374,0.6097796040269744,50.0,0.12510033414571353
2025-06-03 00:00:00-04:00,MSFT,462.2101745605469,buy,0.6535939692851509,BUY: Momentum entry Q=0.681 >= 0.4,0.6813856395046033,0.5887467387730954,50.0,0.07964061943556544
2025-06-03 00:00:00-04:00,GOOGL,165.97906494140625,hold,0.1295810943298981,"HOLD: No entry signal (Q=0.259, RSI=50.0, ML=0.537)",0.2591621886597962,0.5374929416867026,50.0,-0.227075821314088
2025-06-03 00:00:00-04:00,TSLA,344.2699890136719,buy,0.48850550533440085,BUY: Momentum entry Q=0.453 >= 0.4,0.4529897440166192,0.5713756150758914,50.0,0.1260388148816105
2025-06-03 00:00:00-04:00,NVDA,141.21018981933594,buy,0.5540785722140208,BUY: Momentum entry Q=0.605 >= 0.4,0.6050943809306674,0.43504168520851216,50.0,0.3063025841346132
2025-06-04 00:00:00-04:00,AAPL,202.590087890625,buy,0.75,"BUY: MACD momentum MACD=0.186, Q=0.377",0.3771186330327443,0.3949396605158935,50.0,0.18583196482919107
2025-06-04 00:00:00-04:00,MSFT,463.1086730957031,buy,0.4284741288877306,BUY: Momentum entry Q=0.426 >= 0.4,0.42606604505537954,0.43409299116321665,50.0,0.212804627559251
2025-06-04 00:00:00-04:00,GOOGL,167.8468017578125,hold,0.09552937751036784,"HOLD: No entry signal (Q=0.191, RSI=50.0, ML=0.791)",0.1910587550207357,0.7908199079517115,50.0,-0.25340321936747046
2025-06-04 00:00:00-04:00,TSLA,332.04998779296875,hold,0.11910322529661702,"HOLD: No entry signal (Q=0.238, RSI=50.0, ML=0.568)",0.23820645059323403,0.5680713908587802,50.0,-0.7514640778442185
2025-06-04 00:00:00-04:00,NVDA,141.91014099121094,buy,0.75,"BUY: MACD momentum MACD=0.599, Q=0.393",0.39277897037435483,0.5001895665951629,50.0,0.5986291742000844
2025-06-05 00:00:00-04:00,AAPL,200.40257263183594,hold,0.1879471273523784,"HOLD: No entry signal (Q=0.376, RSI=50.0, ML=0.492)",0.3758942547047568,0.4915219322691058,50.0,0.05679334184497975
2025-06-05 00:00:00-04:00,MSFT,466.91241455078125,buy,0.3897597307076622,BUY: Momentum entry Q=0.412 >= 0.4,0.41212255671395376,0.33757980335964854,50.0,0.6181426459808108
2025-06-05 00:00:00-04:00,GOOGL,168.00662231445312,hold,0.17367723619704975,"HOLD: No entry signal (Q=0.347, RSI=50.0, ML=0.478)",0.3473544723940995,0.47794469246292576,50.0,-0.25839309401501964
2025-06-05 00:00:00-04:00,TSLA,284.70001220703125,hold,0.11520708780631807,"HOLD: No entry signal (Q=0.230, RSI=50.0, ML=0.589)",0.23041417561263614,0.5893830458000899,50.0,-5.207608680677481
2025-06-05 00:00:00-04:00,NVDA,139.98028564453125,buy,0.419055392268357,BUY: Momentum entry Q=0.401 >= 0.4,0.40072684124988134,0.4618220113114668,50.0,0.6668894188273669
2025-06-06 00:00:00-04:00,AAPL,203.68882751464844,buy,0.5038611986257769,BUY: Momentum entry Q=0.525 >= 0.4,0.5248582557581414,0.4548680653169267,50.0,0.21719887469603805
